Compound_CID,SMILES,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,coord_types,MolecularWeight,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,LogP,RingCount,HeteroRing,FSP3
71801476,C1=CN(N=C1)C2=CC(=NC=C2)C(=O)NC3=CC4=C(C=C3)C=NN4,-0.3205779164128959,0.5652173913043478,5.316788604006331,0.0,4.0,2.0,304.313,2.0,4.0,3.0,2.3958999999999997,4.0,3.0,0.0
49662498,CC1=CC(=C(C=C1)NC(=O)CN2C(=O)C=CC=C2C(=O)NCC3=CC(=CC=C3)Cl)Cl,-0.3466853174907843,0.6666666666666666,10.633577208012662,0.0,1.0,2.0,444.3180000000001,2.0,3.0,6.0,4.032220000000002,3.0,1.0,0.1363636363636363
56895242,CN(CC1=C2C=CC=NC2=CC=C1)C(=O)C3=C(C=CC=N3)O,-0.5054693444840657,0.5909090909090909,10.006437125691184,0.0,2.0,2.0,293.326,1.0,4.0,3.0,2.607600000000001,3.0,2.0,0.1176470588235294
46286657,CC1=CC=CC=C1NC(=O)N2CCC(CC2)N3C(=NC4=C3N=CC=C4)COC,-0.3767681406459127,0.6071428571428571,19.520660936448213,6.031114512338072,3.0,2.0,379.4640000000001,1.0,4.0,4.0,3.7551200000000025,4.0,3.0,0.3809523809523809
172655856,CC1=C(C=C(C=C1)Cl)NC(=O)C2=C(C=CN(C2=O)CC3CCCNC3)C,-0.3215133134326747,0.7307692307692307,15.200676855804016,0.0,2.0,2.0,373.8840000000002,2.0,3.0,4.0,3.370440000000001,3.0,2.0,0.4
57845286,CC1=C(C(CC(=O)N1)C2=CC(=C(C=C2)Cl)OC)C(=O)NC3=CC4=C(NN=C4C=C3)Cl,-0.4951887181008803,0.5666666666666667,15.37044016181271,0.0,1.0,2.0,445.30600000000015,3.0,4.0,4.0,4.3945000000000025,4.0,2.0,0.1904761904761904
131952013,CC(C)C1=NC=CN1CCCNC(=O)C2=CC(=O)C(=CN2)OC,-0.4912631649544737,0.4347826086956521,19.604729726544942,0.0,2.0,2.0,318.377,2.0,4.0,7.0,1.5235,2.0,2.0,0.4375
172664230,CC1=C(C(=O)N(C=C1)C2CCC(CC2)O)C(=O)NC3=C(N(N=C3C)C)C,-0.3931285867391547,0.6153846153846154,14.99041564663839,0.0,3.0,2.0,358.44200000000006,2.0,4.0,3.0,2.23536,3.0,2.0,0.5263157894736842
172660030,CCN(CC1=NOC(=N1)C2CCC2)C(=O)C3=C(C=CN(C3=O)C4=CC=CC=C4OC)C,-0.4945584785662449,0.6129032258064516,14.159867621623874,0.0,3.0,2.0,422.4850000000001,0.0,6.0,7.0,3.467320000000002,4.0,2.0,0.391304347826087
42500009,CC1CCN(CC1)C(=O)C2=CN(C=C(C2=O)C(=O)NCC3=CC=C(C=C3)F)C(C)C,-0.3499249735450329,0.6,14.783797982648164,0.0,1.0,2.0,413.4930000000001,1.0,3.0,5.0,3.370400000000002,3.0,2.0,0.4347826086956521
45185791,CC(C)CCN1C=C(C(=O)C(=C1)C(=O)N2CCCCC2C3=CN=CC=C3)C(=O)NC(C)(C)C,-0.3523604367795025,0.6060606060606061,14.783797982648164,0.0,2.0,2.0,452.59900000000016,1.0,4.0,6.0,4.185100000000003,3.0,3.0,0.5384615384615384
54646614,C1CN(CC2=CC=CC=C21)C(=O)C[C@@H]3C[C@H]4[C@@H]([C@@H](O3)CO)OC5=C4C=C(C=C5)NC(=O)C6=CN=CC=C6,-0.4866755319694003,0.5675675675675675,24.796951637297614,0.0,1.0,2.0,499.5670000000002,2.0,6.0,5.0,3.303300000000002,6.0,4.0,0.3448275862068966
54647257,C1CC1CNC(=O)C[C@@H]2C[C@H]3[C@@H]([C@@H](O2)CO)OC4=C3C=C(C=C4)NC(=O)C5=CN=CC=C5,-0.4866755319694199,0.53125,25.213830510453462,0.0,1.0,2.0,437.4960000000001,3.0,6.0,7.0,2.2445999999999997,5.0,3.0,0.4583333333333333
14885577,CC(C)(C)NC(=O)C1=C(C=CC=N1)CCC2=CC(=CC=C2)Br,-0.3460967117556107,0.7727272727272727,5.316788604006331,0.0,1.0,2.0,361.283,1.0,2.0,4.0,4.157600000000003,2.0,1.0,0.3333333333333333
69799812,C1=CC=NC(=C1)C(=O)NCC2=CC=C(C=C2)NC(=O)C3=C(C=CS3)C4=CC=C(C=C4)C(F)(F)F,-0.346624487194461,0.7058823529411765,10.633577208012662,6.176298517443475,1.0,2.0,481.4990000000001,2.0,4.0,6.0,6.011200000000003,4.0,2.0,0.08
11395442,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)Cl)C(=O)NC3=C(C=C4C(=C3)C=NN4)F,-0.3295456498034049,0.5357142857142857,10.633577208012662,0.0,1.0,2.0,398.8250000000001,3.0,3.0,3.0,3.871600000000001,4.0,2.0,0.15
172673551,CC1=C(C(=O)N(C=C1)CC2=NC=C(N=C2)C)C(=O)NC3=CC=C(C=C3)CCO,-0.3960313152172277,0.6071428571428571,14.990415646638391,0.0,3.0,2.0,378.4320000000001,2.0,5.0,6.0,2.0905400000000003,3.0,2.0,0.238095238095238
71842270,CC1=CC(=CC=C1)NC(=O)N2CCC(CC2)C3=CN(N=C3)C4=CC(=CC=C4)F,-0.3244923977915535,0.7142857142857143,10.216698334856808,6.031114512338072,2.0,2.0,378.451,1.0,2.0,3.0,4.731320000000004,4.0,2.0,0.2727272727272727
92401,C1=CC=C(C=C1)C(C2=C(C=CC(=C2)Cl)NC(=O)C3=CC=NC=C3)O,-0.3835782013149562,0.6666666666666666,10.423315998847038,0.0,1.0,2.0,338.794,2.0,3.0,4.0,4.069000000000004,3.0,1.0,0.0526315789473684
56909797,CC1=C(SC=C1)[C@@H]2CCN(C[C@H]2O)C3=CC(=NC=C3)C(=O)NC(C)C,-0.3906125461734956,0.6,15.323225729697516,0.0,2.0,2.0,359.49500000000006,2.0,5.0,4.0,2.9445200000000007,3.0,3.0,0.4736842105263157
172659371,CC1=C(C(=O)N(C=C1)CC2CCCO2)C(=O)NC3=NN(N=C3)C(C)C,-0.3763595936589202,0.6,14.620751205597736,0.0,4.0,2.0,345.403,1.0,5.0,5.0,1.7604199999999994,3.0,3.0,0.5294117647058824
43176370,CC(C1=CC=CC=C1)NC(=O)C2=CC(=NC=C2)Cl,-0.345516617240107,0.7222222222222222,5.316788604006331,0.0,1.0,2.0,260.724,1.0,2.0,3.0,3.2260000000000018,2.0,1.0,0.1428571428571428
172659227,CC[C@]12C[C@H]1CN(C2)C(=O)C3=CC(=C(C=C3)C)NC(=O)C4=NC(=CC=C4)N5C=NN=C5,-0.3377796409499999,0.6774193548387096,10.216698334856808,0.0,4.0,2.0,416.4850000000001,1.0,5.0,5.0,3.095120000000001,5.0,3.0,0.3478260869565217
334189,C1=CC(=CC=C1NC(=O)C2=CC=NC=C2)NC(=O)C3=CC=NC=C3,-0.3219945393974532,0.5833333333333334,10.633577208012662,0.0,2.0,2.0,318.336,2.0,4.0,4.0,2.9812000000000003,3.0,2.0,0.0
46381879,CC(C)CC(=O)NCCC1CCN(CC1)C(=O)NC2CCCCC2,-0.3560876018709342,0.7083333333333334,15.533486938863138,6.031114512338072,0.0,1.0,337.5080000000001,2.0,2.0,6.0,3.2931000000000017,2.0,1.0,0.8947368421052632
21921038,C1C(CC2=CC=CC=C21)NC(=O)C3=CN=C(C=C3)N,-0.3837021173235634,0.7368421052631579,11.050456081168516,0.0,2.0,2.0,253.30499999999995,2.0,3.0,2.0,1.561,3.0,1.0,0.2
192102,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4.CCN(CC)C(=O)C1=CN=CC=C1.C1=CC(=CC(=C1)O)C(CN)O.Cl,-0.5079546496801259,0.660377358490566,30.4834046823446,0.0,3.0,2.0,746.3930000000005,3.0,8.0,11.0,5.543000000000008,6.0,3.0,0.4047619047619047
44489734,C[C@@H]1CCCCO[C@H]([C@H](CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)C3=CC=NC=C3)[C@H](C)CO)C)CN(C)C(=O)NC(C)C,-0.4898865818110841,0.5581395348837209,35.01364997215442,6.031114512338072,1.0,2.0,597.7570000000002,3.0,7.0,7.0,4.179200000000003,3.0,2.0,0.5625
1486013,C1=CC(=CC(=C1)NC(=O)C2=CN(C(=O)C(=C2)Cl)CC3=CC=C(C=C3)Cl)C(F)(F)F,-0.3219342712932015,0.6551724137931034,9.883888251797686,6.176298517443475,1.0,2.0,441.2360000000001,1.0,2.0,4.0,5.474500000000003,3.0,1.0,0.1
172668295,CC1=C(C(=O)N(C=C1)CC2CCCO2)C(=O)NCCCN3C=CN=N3,-0.3763595936589336,0.56,14.620751205597736,0.0,4.0,2.0,345.403,1.0,5.0,7.0,0.7473199999999991,3.0,3.0,0.5294117647058824
170992853,C1=CC(=CN=C1)C(=O)NCCC2=CC(=C(C=C2)I)Br,-0.3516570128471836,0.631578947368421,5.316788604006331,0.0,1.0,2.0,431.0709999999999,1.0,2.0,4.0,3.4212000000000016,2.0,1.0,0.1428571428571428
171909436,C1CN(C[C@H]([C@@]1(C2=CC=CC=C2)NC(=O)C3=NC=C(C=C3)F)O)C(=O)C4=COC=C4,-0.4717738304025027,0.6,19.740376666750866,0.0,1.0,2.0,409.4170000000001,2.0,5.0,4.0,2.346,4.0,3.0,0.2272727272727272
54630674,C[C@H]1CN(S(=O)(=O)C2=C(C=C(C=C2)C3=CCCC3)O[C@H]1CN(C)C(=O)C4=CC=NC=C4)[C@@H](C)CO,-0.4868042387143487,0.6,14.743300079491233,0.0,1.0,2.0,499.63300000000027,1.0,6.0,6.0,3.1897000000000024,4.0,2.0,0.4615384615384615
118064748,C1=CC(=CC=C1C2=C(C=NC=C2)NC(=O)C3=CC(=NC=C3)Cl)F,-0.3200727772331914,0.6086956521739131,5.316788604006331,0.0,2.0,2.0,327.74600000000004,1.0,3.0,3.0,4.188400000000001,3.0,2.0,0.0
172657461,CC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NCCC3CCS(=O)(=O)CC3,-0.3518455286275709,0.6428571428571429,5.316788604006331,0.0,1.0,2.0,406.4790000000003,1.0,4.0,5.0,2.2297200000000004,3.0,2.0,0.4
71840461,CC(C)C(=O)NCC1CCCN(C1)C(=O)NC2=CC(=CC=C2)Cl,-0.3555363460920027,0.6521739130434783,15.533486938863138,6.031114512338072,0.0,1.0,337.851,2.0,2.0,4.0,3.3561000000000014,2.0,1.0,0.5294117647058824
15070,C1=CC=NC(=C1)C(=O)N,-0.3642598788690914,0.6666666666666666,5.733667477162185,0.0,1.0,2.0,122.12699999999998,1.0,2.0,1.0,0.1805,1.0,1.0,0.0
42210026,CCCC1=NN(C(=C1)C(=O)N2CCC3(CC2)[C@H]([C@@H](C4=CC=CC=C34)NC(=O)C5=CC=CC=N5)OC)C,-0.3780192044293907,0.6388888888888888,14.953561288656855,0.0,3.0,2.0,487.60400000000016,1.0,5.0,6.0,3.441300000000002,5.0,3.0,0.4285714285714285
45932917,CCC1CCCCN1C(=O)C2=CN(C=C(C2=O)C(=O)NCC=C)CC3=CC=CC=C3,-0.3484090774720098,0.6333333333333333,14.783797982648164,0.0,1.0,2.0,407.5140000000002,1.0,3.0,7.0,3.217100000000002,3.0,2.0,0.375
70772861,CC1=C(NC(=O)C(=C1)C(=O)NC(C)(C)CC2CC3=CC=CC=C3C2)C,-0.3469786726646753,0.8,10.30076712495354,0.0,0.0,1.0,338.4510000000001,2.0,2.0,4.0,3.305240000000002,3.0,1.0,0.4285714285714285
165112603,C1C(C(NN1)C2=NC=C(C=C2)OCC3=CC(=NC=C3)C(=O)N)C(F)F,-0.4872926214929718,0.56,10.470530430962237,0.0,4.0,2.0,349.34100000000007,3.0,6.0,6.0,1.1846999999999996,3.0,3.0,0.3125
26363798,CN(C)CCSC1=NN=C(N1C2=CC(=CC=C2)OC)CNC(=O)C3=CC=CC=N3,-0.4966873861208513,0.5862068965517241,14.953561288656855,0.0,5.0,2.0,412.5190000000002,1.0,7.0,9.0,2.2546,3.0,2.0,0.3
45219143,CN(C(CC1=CC=CC=C1)C2CCN(CC2)C(=O)C3=C4CCCCC4=CS3)C(=O)C5=CC=CC=N5,-0.3379219634062725,0.7428571428571429,9.799819461700956,0.0,1.0,2.0,487.66900000000027,0.0,4.0,6.0,5.257600000000005,5.0,3.0,0.4137931034482758
172657189,CC1=C(C(=O)N(C=C1)CC2=NC=C(N=C2)C)C(=O)NC3=CC(=CC(=C3)C)OC,-0.4966773060211235,0.5357142857142857,14.620751205597736,0.0,3.0,2.0,378.4320000000001,1.0,5.0,5.0,2.8727600000000013,3.0,2.0,0.238095238095238
175640745,CN1C[C@@H](CC[C@@H](C1)NC(=O)C2=CC(=O)N(C=C2)C)C(=O)N3CCCC3,-0.3480149037926549,0.5,19.68370771349864,0.0,2.0,2.0,360.45800000000025,1.0,4.0,3.0,0.4479000000000008,3.0,3.0,0.631578947368421
2764869,CC1=C(C=CC=C1Cl)NC(=O)C2=CN(C(=O)C=C2)CC3=CC(=C(C=C3)F)F,-0.3216492745473608,0.6296296296296297,9.883888251797686,0.0,1.0,2.0,388.8010000000001,1.0,2.0,4.0,4.388920000000002,3.0,1.0,0.1
26396662,CC(C)N1C=C(C(=O)C(=C1)C(=O)N2CCSCC2)C(=O)NCC3CCCCC3,-0.3515901799710243,0.5357142857142857,14.783797982648164,0.0,1.0,2.0,405.5640000000003,1.0,4.0,5.0,2.928300000000001,3.0,2.0,0.6666666666666666
215940,CCN(CC)CCOC1=NC=C(C=C1)C(=O)NC2=C(C=CC=C2C)C,-0.4762983385800759,0.68,14.953561288656855,0.0,2.0,2.0,341.4550000000001,1.0,4.0,8.0,3.6713400000000025,2.0,1.0,0.4
26354791,C[C@@H]1CN(C[C@@H](O1)C)C(=O)C2=CN(C=C(C2=O)C(=O)NC3CCCCCCC3)CCOC,-0.3828368970895323,0.53125,24.25752389024826,0.0,1.0,2.0,447.5760000000004,1.0,5.0,6.0,2.5868,3.0,2.0,0.7083333333333334
172669980,CC1=C(C(=O)N(C=C1)C2=CC=CC(=C2)C(C)C)C(=O)NC3CCCC=C3,-0.3456627553761545,0.7692307692307693,5.316788604006331,0.0,1.0,2.0,350.4620000000001,1.0,2.0,4.0,4.107820000000003,3.0,1.0,0.3636363636363636
72899543,CCNC(=O)[C@@H]1C[C@@H](CN1CC2=C(N=CC=C2)N)NC(=O)C3=CC=CC=N3,-0.383432092930041,0.5555555555555556,16.367244685174846,0.0,4.0,2.0,368.441,3.0,6.0,6.0,0.5678000000000014,3.0,3.0,0.3684210526315789
172662175,CC1=C(C(=O)N(C=C1)CCC2=CNC3=CC=CC=C32)C(=O)NCCN4CCCC4,-0.3608888973592021,0.6551724137931034,19.76777650359537,0.0,2.0,2.0,392.5030000000002,2.0,3.0,7.0,2.7063200000000007,4.0,3.0,0.391304347826087
26361985,CC(C)CCNC(=O)C1=CN(C=C(C1=O)C(=O)N2CCN(CC2)CCOC)CC(C)C,-0.3833603039201011,0.4838709677419355,19.520660936448213,0.0,2.0,2.0,434.5810000000004,1.0,5.0,10.0,1.6844000000000017,2.0,2.0,0.6956521739130435
72866374,CCC1=C(C=C(C(=O)N1C)C(=O)N[C@H]2CN(C[C@@H]2C3CC3)CCO)C,-0.3950445557948168,0.6,14.990415646638391,0.0,2.0,2.0,347.4590000000002,2.0,4.0,6.0,0.68862,3.0,2.0,0.6842105263157895
167459895,C#CC1CN(C1)C2=CN=C(C=C2)C(=O)NC3CCC(=O)NC3=O,-0.3676704687134468,0.5217391304347826,10.216698334856808,0.0,2.0,2.0,312.329,2.0,5.0,3.0,-0.3139999999999998,3.0,3.0,0.375
172663848,CC1=C(C(=O)N(C=C1)CC2CCCNC2)C(=O)N(C)CC3=NC=CC(=C3)OC,-0.4966389271432398,0.5714285714285714,19.520660936448213,0.0,3.0,2.0,384.4800000000001,1.0,5.0,6.0,1.8321199999999995,3.0,3.0,0.4761904761904761
5274882,C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)C2=C(C=CC=N2)O,-0.5054692425968984,0.5263157894736842,10.423315998847038,0.0,2.0,2.0,259.221,2.0,5.0,3.0,1.9476999999999989,2.0,1.0,0.0
157014270,CC(C)C1=C(C=CC(=O)N1)C(=O)NC2CCN(CC2)CCC3=CC=CC=C3,-0.3491533315645516,0.6666666666666666,15.200676855804018,0.0,1.0,2.0,367.4930000000001,2.0,3.0,6.0,2.935200000000001,3.0,2.0,0.4545454545454545
72718110,C1COCCN1C2=NC(=NC=C2)CNC(=O)C3=CC=CC=N3,-0.3777758794091061,0.5,14.953561288656855,0.0,4.0,2.0,299.334,1.0,6.0,4.0,0.6381999999999994,3.0,3.0,0.3333333333333333
172656741,CC1=C(C(=O)N(C=C1)C(C)C2=CC=CC=C2)C(=O)NC3=CC=NN3C,-0.3076198889688595,0.64,9.883888251797686,0.0,3.0,2.0,336.39500000000004,1.0,3.0,4.0,2.7518200000000013,3.0,2.0,0.2105263157894736
788673,CC1=CC(=NC2=C1C(=C(S2)C(=O)NC3=NC=CS3)N)C,-0.3968331545176311,0.55,5.733667477162185,0.0,3.0,2.0,304.40000000000003,2.0,6.0,2.0,3.2041400000000007,3.0,3.0,0.1538461538461538
172663610,CC1=C(C(=O)N(C=C1)C(C)CN(C)C)C(=O)NC2=CC=C(C=C2)C3=NC=CN3,-0.3446302645906904,0.6071428571428571,19.76777650359537,0.0,3.0,2.0,379.464,2.0,4.0,6.0,2.9217200000000005,3.0,2.0,0.2857142857142857
26793168,C1=CC=C(C=C1)C(=O)C2=CC(=NC=C2)C(=O)N,-0.3642595393944701,0.6470588235294118,5.733667477162185,0.0,1.0,2.0,226.235,1.0,3.0,3.0,1.4114999999999995,2.0,1.0,0.0
45079624,C=C1C=CNC=C1C(=O)N,-0.3668723949207059,0.6,11.050456081168516,0.0,1.0,2.0,136.15399999999997,2.0,2.0,1.0,0.0287,1.0,1.0,0.0
53051224,COC1=C(C=C(C=C1)NC(=O)C2=CCN(CC2)CC3=CC=C(C=C3)F)F,-0.493684944382301,0.5769230769230769,10.05365155780638,0.0,1.0,2.0,358.388,1.0,3.0,5.0,3.744200000000003,3.0,1.0,0.25
168064665,C[C@@]1(CCOC2([C@@H]1O)CCN(CC2)C3=NN=CS3)NC(=O)C4=CC=CC=N4,-0.3876652746072531,0.5925925925925926,20.060088683497565,0.0,4.0,2.0,389.4810000000001,2.0,8.0,3.0,1.2419999999999995,4.0,4.0,0.5555555555555556
18569671,COC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CCNC(=O)C3=CC=CC=N3,-0.496767802862917,0.5769230769230769,10.05365155780638,0.0,3.0,2.0,350.37800000000004,1.0,5.0,6.0,1.7438999999999996,3.0,2.0,0.1578947368421052
26335962,CC1=CC(=O)C(=C(N1CCC2=CC=CC=C2Cl)COC)C(=O)NC34CC5CC(C3)CC(C5)C4,-0.3784487339196025,0.6666666666666666,14.620751205597736,0.0,1.0,2.0,469.0250000000004,1.0,3.0,7.0,4.897820000000004,6.0,1.0,0.5555555555555556
133798765,C1=CC(=NC=C1C(=O)NCC(F)(F)F)C(F)(F)F,-0.342870117448543,0.6111111111111112,5.316788604006331,12.35259703488695,1.0,2.0,272.1479999999999,1.0,2.0,2.0,2.3925,1.0,1.0,0.3333333333333333
6457516,CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=CC=N2,-0.3260204038683671,0.6666666666666666,10.633577208012662,0.0,1.0,2.0,283.331,2.0,3.0,5.0,3.0725000000000007,2.0,1.0,0.1875
165428036,COC1=CC2=C(C=C1)C(=O)NCCCC[C@@H](C(=O)NCCO2)NC(=O)C3=CC=CC=N3,-0.4966239794609071,0.5483870967741935,25.42409171961909,0.0,1.0,2.0,426.4730000000001,3.0,6.0,3.0,1.2975000000000008,3.0,2.0,0.3636363636363636
1485980,C1=CC=C(C=C1)NC(=O)C2=CN(C(=O)C(=C2)Cl)CC3=CC(=CC=C3)C(F)(F)F,-0.3219501662183546,0.6785714285714286,9.883888251797686,6.176298517443475,1.0,2.0,406.79100000000005,1.0,2.0,4.0,4.821100000000001,3.0,1.0,0.1
44122528,C1=CN=CC=C1C(=O)NC(C(=O)N)C(=S)N,-0.391151236247511,0.5625,16.784123558330702,0.0,2.0,2.0,238.272,3.0,4.0,4.0,-1.0485999999999989,1.0,1.0,0.1111111111111111
133692486,CC(C1CC(NN1)C2=CC=CC=C2)N(C)CC3=CC=C(C(=O)N3)C(=O)NCC4=CC=CC=C4Cl,-0.347731481811439,0.7058823529411765,10.30076712495354,0.0,3.0,2.0,480.01200000000017,4.0,5.0,8.0,3.386400000000001,4.0,2.0,0.3076923076923077
133139246,CO[C@@H]1[C@H](C2=CC=CC=C2C13CCN(CC3)C(=O)CCN4C=NC=N4)NC(=O)C5=CC=CC=N5,-0.3780192044426368,0.5882352941176471,14.953561288656855,0.0,4.0,2.0,460.53800000000007,1.0,6.0,6.0,2.1232999999999995,5.0,3.0,0.4
137910223,CC1=NC(=NO1)CCOC2CCN(CC2)C(=O)NC3=CC(=CC=C3)OC,-0.4966877239031394,0.5,24.213519179430254,6.031114512338072,2.0,2.0,360.414,1.0,6.0,6.0,2.642220000000001,3.0,2.0,0.5
12216494,CC1=[N+](C(=CC=C1)C(=O)NC2=CC=C(C=C2)Cl)[O-],-0.6179463010423281,0.5555555555555556,10.52404162878362,5.907179729351506,1.0,2.0,262.696,1.0,2.0,2.0,2.5341200000000006,2.0,1.0,0.0769230769230769
119059909,CC1=CC(=O)C=C(N1)C(=O)NCC2=CSC(=N2)CC3=CC=CC=C3,-0.3544583868254531,0.5416666666666666,10.30076712495354,0.0,1.0,2.0,339.4200000000001,2.0,4.0,5.0,2.6606200000000007,3.0,2.0,0.1666666666666666
71294271,CN1CCN(CC1=O)NC(=O)C2=CC(=C(N=C2)OCC(F)(F)F)C3=CC=C(C=C3)Cl,-0.4675644206084729,0.5666666666666667,9.636772684650529,6.176298517443475,2.0,2.0,442.8250000000001,1.0,5.0,5.0,2.7619000000000016,3.0,2.0,0.3157894736842105
3244146,C1CCC(CC1)NC(=O)C2(CCCCC2)N(CC3CCCO3)C(=O)C4=CC=CC=N4,-0.3763753372062667,0.7,14.953561288656855,0.0,1.0,2.0,413.5620000000002,1.0,4.0,6.0,3.854600000000003,4.0,2.0,0.7083333333333334
2985405,C1=CC=NC(=C1)C(=O)NCCCNC(=O)C2=CC(=CC=C2)F,-0.3519702418595468,0.6363636363636364,10.633577208012662,0.0,1.0,2.0,301.3209999999999,2.0,3.0,6.0,1.7706,2.0,1.0,0.1875
172665540,CC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NCCCN3CCCC3=O,-0.351787690126952,0.5925925925925926,10.216698334856808,0.0,1.0,2.0,371.4120000000003,1.0,3.0,6.0,2.02732,3.0,2.0,0.35
74231800,COC1=CC=CC=C1CN(C2CCCC2)C(=O)C3=CC(=O)C(=CN3)OC,-0.4964063844836183,0.5384615384615384,19.357614159397784,0.0,0.0,1.0,356.422,1.0,4.0,6.0,2.977100000000001,3.0,1.0,0.4
117773223,CC1=C(C=CC(=C1)OC2=C(C=CC=N2)C(=O)N)C3=C(C(=O)NN=C3C)C,-0.4381704214918961,0.6538461538461539,10.470530430962237,0.0,2.0,2.0,350.3780000000001,2.0,5.0,4.0,2.6483600000000003,3.0,2.0,0.1578947368421052
25366204,C[C@H](C1=CC(=CC=C1)OC)NC(=O)C2=CN(C=C(C2=O)C(=O)N3CCCCCC3)CC(C)C,-0.4967565696073596,0.6060606060606061,19.520660936448213,0.0,1.0,2.0,453.5830000000004,1.0,4.0,7.0,4.020100000000003,3.0,2.0,0.5
137960685,CC(=O)N(CCCN1CCOCC1)C2CCCN(C2)C(=O)NCCCOC,-0.3846203115807539,0.4444444444444444,24.590333973307384,6.031114512338072,1.0,2.0,384.5210000000002,1.0,5.0,9.0,0.767700000000002,2.0,2.0,0.8947368421052632
177795219,C1=CC=C(C=C1)CNC(=O)C2=C(N=CC=C2)C(F)(F)F,-0.3478990149854513,0.7,5.316788604006331,6.176298517443475,1.0,2.0,280.249,1.0,2.0,3.0,3.030400000000001,2.0,1.0,0.1428571428571428
1482974,C1CC1NC(=O)C2=CN(C(=O)C=C2)CC3=C(C=CC=C3Cl)Cl,-0.349259227321975,0.5454545454545454,9.883888251797686,0.0,1.0,2.0,337.206,1.0,2.0,4.0,3.095600000000002,3.0,1.0,0.25
172662554,CC1=C(C(=O)N(C=C1)CCC2=CNC3=CC=CC=C32)C(=O)N[C@H]4CCNC4,-0.3608888973592021,0.6296296296296297,20.184655376751223,0.0,2.0,2.0,364.4490000000001,3.0,3.0,5.0,1.97242,4.0,3.0,0.3333333333333333
172662295,CC1=C(C(=O)N(C=C1)CC2CCCO2)C(=O)NC3=CC=NN3CC4=CC=C(O4)C,-0.4644085491393525,0.5517241379310345,19.03790214265108,0.0,3.0,2.0,396.4470000000001,1.0,5.0,6.0,2.7342400000000007,4.0,4.0,0.3809523809523809
59374308,C1CC1(CC2=CC=CC=C2)NC(=O)C3=C(N=CC=C3)OC4=CC=C(C=C4)NC5=CC=CC=N5,-0.4381787990294574,0.7272727272727273,15.37044016181271,0.0,3.0,2.0,436.5150000000001,2.0,5.0,8.0,5.517600000000004,5.0,2.0,0.1481481481481481
25280758,CC1=NC=C(C=C1)OC2=C(C=CC=N2)CNC(=O)C3=CC=CC=N3,-0.4370546825352805,0.5833333333333334,10.05365155780638,0.0,3.0,2.0,320.352,1.0,5.0,5.0,2.9023200000000005,3.0,3.0,0.1111111111111111
110204204,CC1=CC(=C(C(=O)N1CCOC)C(=O)NC2=C(N=CC=C2)OC)C,-0.4795141063150427,0.5416666666666666,19.357614159397784,0.0,2.0,2.0,331.37200000000007,1.0,5.0,6.0,1.76744,2.0,2.0,0.3529411764705882
172659471,CC1=C(C(=O)N(C=C1)C2CC2)C(=O)NCCOC3=CC=CC4=C3N=C(C=C4)C,-0.4894656902817933,0.6071428571428571,14.620751205597736,0.0,2.0,2.0,377.444,1.0,4.0,6.0,3.157040000000002,4.0,2.0,0.3181818181818182
42484338,CC1=CC=CC=C1CC2=C(C(=O)C=C(N2CC3=CC=NC=C3)C)C(=O)NC4CC4,-0.349126834098274,0.6206896551724138,9.883888251797686,0.0,2.0,2.0,387.4830000000001,1.0,3.0,6.0,3.391440000000002,4.0,2.0,0.2916666666666667
157017099,CC(C)C1=C(C=CC(=O)N1)C(=O)NCC2=NC(=NN2)C3=NC=CN=C3,-0.3447003089646228,0.52,10.30076712495354,0.0,4.0,2.0,339.359,3.0,6.0,5.0,1.0033999999999996,3.0,3.0,0.25
4301951,C1=CN(C(=O)C(=C1)C(=O)NC2=CC(=CC(=C2)Cl)Cl)CC3=CC=C(C=C3)C(F)(F)F,-0.3217159752771246,0.6551724137931034,9.883888251797686,6.176298517443475,1.0,2.0,441.2360000000001,1.0,2.0,4.0,5.474500000000003,3.0,1.0,0.1
45251086,CC1CCCN(C1)C(=O)C2=CN(C=C(C2=O)C(=O)NCC3=CC=C(C=C3)C)CC4=CC(=CC=C4)OC,-0.4967567573945504,0.6388888888888888,19.520660936448213,0.0,1.0,2.0,487.60000000000025,1.0,4.0,7.0,4.015720000000003,4.0,2.0,0.3448275862068966
119065107,CC1=CC(=O)C=C(N1)C(=O)NCCN2CCC(CC2)C3=CC=CC=C3,-0.3544585176707854,0.68,15.200676855804018,0.0,1.0,2.0,339.439,2.0,3.0,5.0,2.29272,3.0,2.0,0.4
665280,CCN1C2=C(C=C3C=C(C=CC3=N2)C)C(=N1)NC(=O)C4=CC=NC=C4,-0.3044994496640294,0.6,5.316788604006331,0.0,4.0,2.0,331.379,1.0,4.0,3.0,3.5601200000000013,4.0,3.0,0.1578947368421052
