Compound_CID,SMILES,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,coord_types,MolecularWeight,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,LogP,RingCount,HeteroRing,FSP3
18176337,C1=CC(=C(N=C1)I)N,-0.3965975127839815,0.625,5.733667477162185,0.0,2.0,1.0,220.013,1.0,2.0,0.0,1.2684,1.0,1.0,0.0
69087304,CC[C@@H](C(=O)OC(C)(C)C)NC(=O)C1=C(C=NC=C1)N,-0.458438107028275,0.6,15.787319034968563,5.969305287951849,2.0,2.0,279.34,2.0,5.0,4.0,1.5139,1.0,1.0,0.5
141283472,C1CC(C(=O)C2=C(C1)N=CS2)C(=O)C3=CN=C(C=C3)N,-0.3837021346156107,0.55,5.733667477162185,0.0,3.0,2.0,287.34400000000005,1.0,6.0,2.0,2.1384,3.0,2.0,0.2857142857142857
101545006,COC1=CC=C(C=C1)C(=O)[N+]2=CC=C(C=C2)N,-0.4967677179111471,0.4705882352941176,10.470530430962237,5.907179729351506,2.0,2.0,229.259,1.0,3.0,2.0,1.2534,2.0,1.0,0.0769230769230769
66069607,CC1(C(=O)NC(=O)CN1C(=O)C2=NC=CC(=C2)N)C,-0.3986182137492048,0.5789473684210527,10.633577208012664,0.0,2.0,2.0,262.269,2.0,5.0,1.0,-0.4589999999999996,2.0,2.0,0.3333333333333333
81317289,C1C(C2=CC=CC=C2S1)COC(=O)C3=NC=C(C=C3)N,-0.4602844088053153,0.6,10.470530430962237,5.969305287951849,2.0,2.0,286.356,1.0,5.0,3.0,2.7101,3.0,2.0,0.2
169504482,CC(=O)SCC#CC1=C(N=CC(=C1)C(=O)O)N,-0.4775980899782265,0.5294117647058824,10.84019487200289,5.969305287951849,2.0,2.0,250.279,2.0,5.0,2.0,0.9932,1.0,1.0,0.1818181818181818
86621323,C1C2CC3CN(C2)CC1C3OC4=CN=C(C=C4)N,-0.4881347488842436,0.5,15.370440161812713,0.0,3.0,1.0,245.326,1.0,4.0,2.0,1.3828,5.0,4.0,0.6428571428571429
10975966,C1=CN=CC(=C1N)S(=O)(=O)N,-0.3975380243207969,0.5454545454545454,5.733667477162185,0.0,2.0,1.0,173.197,2.0,4.0,1.0,-0.6888000000000003,1.0,1.0,0.0
162373642,CCP(=O)(CC)C1=CN=C(C=C1)N,-0.3837020937396879,0.5384615384615384,10.298715762093517,0.0,2.0,1.0,198.206,1.0,3.0,3.0,1.6919999999999995,1.0,1.0,0.4444444444444444
105622679,C1CCC2(CCN(CC2C1)C3=NC=C(C(=C3)C(=O)N)N)O,-0.3968285431740828,0.5714285714285714,21.47377208001556,0.0,3.0,2.0,290.367,3.0,5.0,2.0,0.8941000000000001,3.0,2.0,0.6
137144340,C1=CC=C(C(=C1)/C=N/C2=CC=CC(=N2)N)O,-0.507275010465895,0.6875,10.84019487200289,0.0,3.0,1.0,213.24,2.0,4.0,2.0,2.12,2.0,1.0,0.0
170994400,CC(=CCOC(=O)C1=CN=C(C=C1)N)C,-0.4578143619991772,0.6666666666666666,10.470530430962237,5.969305287951849,2.0,2.0,206.245,1.0,4.0,3.0,1.7868,1.0,1.0,0.2727272727272727
104347488,COC(=O)NC1CCN(C1)C(=O)C2=NC=C(C=C2)N,-0.4528782768179317,0.5263157894736842,20.687228765819043,6.093240070938415,2.0,2.0,264.285,2.0,5.0,2.0,0.2342999999999996,2.0,2.0,0.4166666666666667
170830691,CC(=O)NCC(C(C1=C(N=CC(=C1)C(=O)OC)N)O)O,-0.4653767826087275,0.45,26.000373824649976,5.969305287951849,2.0,2.0,283.28399999999993,4.0,7.0,5.0,-1.0191999999999997,1.0,1.0,0.4166666666666667
5825332,COC1=CC=C(C=C1)C(=O)/C=C/[N+]2=CC=CC=C2N,-0.4967677863723527,0.5263157894736842,4.736862953800049,0.0,2.0,2.0,255.297,1.0,3.0,4.0,1.9185,2.0,1.0,0.0666666666666666
81318033,CC(C)N1CCOC(C1)COC(=O)C2=NC=C(C=C2)N,-0.4581499938040182,0.5,15.207393384762284,5.969305287951849,3.0,2.0,279.34,1.0,6.0,4.0,0.9297999999999996,2.0,2.0,0.5714285714285714
21618948,C1=CC(=NC=C1N)CN,-0.3974816361397364,0.5555555555555556,11.46733495432437,0.0,3.0,1.0,123.159,2.0,3.0,1.0,0.1224999999999999,1.0,1.0,0.1666666666666666
72217726,C1=C(C=NC(=C1C=O)N)C=O,-0.3831049119457862,0.4545454545454545,5.733667477162185,0.0,2.0,2.0,150.137,1.0,4.0,2.0,0.2888000000000001,1.0,1.0,0.0
68528800,CCOC(=O)C=CC1=CC=C(C=C1)OC2=NC=C(C=C2)N,-0.4628248565075791,0.6190476190476191,15.207393384762284,5.969305287951849,2.0,2.0,284.315,1.0,5.0,5.0,3.0324,2.0,1.0,0.125
83384810,CC(C1=CN=C(C=C1)N)(C(F)(F)F)O,-0.383702481632952,0.6428571428571429,10.84019487200289,6.176298517443475,2.0,1.0,206.167,2.0,3.0,1.0,1.4335999999999998,1.0,1.0,0.375
45785707,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)N,-0.3993507824385642,0.6875,15.042383745212875,7.118392334224363,2.0,1.0,220.081,1.0,4.0,1.0,0.963,2.0,2.0,0.5454545454545454
