Compound_CID,SMILES,MinPartialCharge,MaxAbsPartialCharge,StdPartialCharge,ChargeRange,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,O_coord,coord_types,MolecularWeight,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,FormalCharge,Complexity,LogP,MolarRefractivity,RingCount,AromaticRing,HeteroRing,FSP3,rdkit_ok,fail_reason
115561182,C1CC2CN(CC2C1)C3=C(C=C(C=N3)C(=O)O)N,-0.4775976875734499,0.4775976875734499,0.19842691697402864,0.8144378161395035,-0.4775976875734499,0.6111111111111112,15.740104602853368,5.969305287951849,3.0,1.0,2.0,247.298,79.45,2.0,4.0,2.0,18.0,0.0,456.9266964125667,1.5982999999999998,68.65270000000002,3.0,1.0,2.0,0.5384615384615384,1,
44120699,C1=CC=[N+](C(=C1)N)CC(=O)C2=CC=C(C=C2)[N+](=O)[O-].[Cl-],-1.0,1.0,0.2732161156244072,1.2721077621774937,-0.28968753800846614,0.5,12.407033161179976,0.0,3.0,1.0,2.0,293.71000000000004,90.11,1.0,4.0,4.0,20.0,0.0,600.1903664520748,-1.648599999999999,68.47630000000001,2.0,2.0,1.0,0.07692307692307693,1,
137652,C1=C(C=C(N=C1Cl)Cl)N,-0.3985508266535068,0.3985508266535068,0.1602224022498638,0.530921622242739,-0.3985508266535068,0.6666666666666666,5.733667477162185,0.0,2.0,0.0,1.0,163.007,38.91,1.0,2.0,0.0,9.0,0.0,160.80051514850786,1.9706,38.6694,1.0,1.0,1.0,0.0,1,
89546765,CC(C)(C)OC(=O)N1C=C(C=N1)C2=NC=CC(=C2)N,-0.4421768484570557,0.4421768484570557,0.19172959650540705,0.8768810137004248,-0.4421768484570557,0.5789473684210527,10.470530430962235,6.093240070938415,4.0,1.0,2.0,260.297,83.03,1.0,5.0,1.0,19.0,0.0,576.0809332526975,2.3104999999999998,71.50240000000004,2.0,2.0,2.0,0.3076923076923077,1,
818256,C1=CC(=O)NC=C1N,-0.39754684859160216,0.39754684859160216,0.2067868281998348,0.6450874954100205,-0.39754684859160216,0.5,10.717645998109393,0.0,1.0,0.0,1.0,110.11599999999999,58.879999999999995,2.0,2.0,0.0,8.0,0.0,197.22996149735155,-0.04290000000000005,31.475100000000005,1.0,1.0,1.0,0.0,1,
353714,C1=CC(=C[N+](=C1)N)C(=O)N.[Cl-],-1.0,1.0,0.34228404632197607,1.2543706885819133,-0.3654010093054028,0.5454545454545454,18.14070063834216,0.0,2.0,1.0,2.0,173.60299999999998,72.99,2.0,2.0,1.0,11.0,0.0,245.97015243201017,-4.209199999999999,35.30529999999998,1.0,1.0,1.0,0.0,1,
149661154,C1CC(CCC1C2=C(C=CN=C2)N)N3CC(C3)NC(=O)CNC(=O)C4=CC=CC=C4C(F)(F)F,-0.39840681069937167,0.4166856414485445,0.17404396652561724,0.8150924521479161,-0.39840681069937167,0.6176470588235294,16.367244685174846,6.176298517443475,3.0,2.0,2.0,475.51500000000016,100.35,3.0,5.0,6.0,34.0,0.0,986.6935340453912,2.9392000000000005,120.92730000000005,4.0,2.0,2.0,0.4583333333333333,1,
67180839,C1=CC(=CC=C1C#N)C2=C3C(=NC=C2)N=C(N3)C4=CN=C(C=C4)N,-0.38370213228060096,0.38370213228060096,0.14549220853440217,0.5618983780257824,-0.38370213228060096,0.5833333333333334,10.717645998109393,0.0,5.0,0.0,1.0,312.33600000000007,104.27,2.0,5.0,2.0,24.0,0.0,1036.0928603853033,3.1407800000000003,91.6831,4.0,4.0,3.0,0.0,1,
177013984,CCCCOC.C1=CC(=NC=C1O)N,-0.5063393515648538,0.5063393515648538,0.19637424221332275,0.6398714742113737,-0.5063393515648538,0.6428571428571429,15.577057825802939,0.0,2.0,0.0,1.0,198.26599999999996,68.37,2.0,4.0,3.0,14.0,0.0,182.984848999515,1.8022999999999996,57.098200000000034,1.0,1.0,1.0,0.5,1,
11173251,CC(C)N(C(C)C)C(=S)SC1=C(N=CC=C1)N,-0.38275909327821983,0.38275909327821983,0.14100527272734376,0.5240534768074402,-0.38275909327821983,0.6470588235294118,10.633577208012664,0.0,3.0,0.0,1.0,269.439,42.150000000000006,1.0,4.0,3.0,17.0,0.0,363.3796296686227,3.1596,79.21540000000003,1.0,1.0,1.0,0.5,1,
73437955,C1CN(CCN1)C2=C(C=C(C=C2)N3C4=C5C(=NC=C4C(=O)N(C3=O)CO)C=CC(=N5)C6=CN=C(C=C6)N)C(F)(F)F,-0.3837021461634319,0.41797370983186855,0.18611728723861723,0.8016758559953004,-0.3837021461634319,0.5121951219512195,21.056893206859698,11.86604191564695,8.0,0.0,1.0,564.5280000000004,144.19,3.0,9.0,4.0,41.0,0.0,1855.7394508463935,2.117999999999999,146.8478999999999,6.0,5.0,5.0,0.2222222222222222,1,
177962456,CCOC(=O)C1CCN(CC1)CCCCCCCCCCCCNC(=O)C2=C(N=CC=C2)N,-0.465764482683119,0.465764482683119,0.1637264977660718,0.774279347067426,-0.465764482683119,0.7575757575757576,20.687228765819043,5.969305287951849,3.0,2.0,2.0,460.6630000000002,97.55,2.0,6.0,16.0,33.0,0.0,658.3708130709664,4.569700000000004,132.94960000000006,2.0,1.0,2.0,0.7307692307692307,1,
67131286,C1=CN=CC(=C1N)O.OS(=O)(=O)O,-0.5043202304469943,0.5043202304469943,0.23763587801998,0.8986667599433497,-0.5043202304469943,0.6153846153846154,10.84019487200289,10.399000581649606,2.0,0.0,1.0,208.195,133.73999999999998,4.0,5.0,0.0,13.0,0.0,311.055989195052,-0.28340000000000015,44.491600000000005,1.0,1.0,1.0,0.0,1,
158922253,C1=CC(=C(C=C1OC2=C(C(=C(C=C2)C(F)(F)F)F)C(=O)NC3=CC(=NC=C3)C(=O)N)F)OC(F)(F)F.C1=CC(=C(C=C1OC2=C(C(=C(C=C2)C(F)(F)F)F)C(=O)Cl)F)OC(F)(F)F.C1=CN=C(C=C1N)C(=O)N,-0.4563361027077462,0.5726977041701464,0.2239766127660518,1.0290338068778926,-0.4563361027077462,0.589041095890411,41.46524285069308,25.077314752947714,3.0,4.0,2.0,1079.1010000000003,221.07,4.0,11.0,11.0,73.0,0.0,2923.530325563959,11.23689999999999,217.17689999999985,6.0,6.0,2.0,0.09523809523809523,1,
107315232,C1=CC=C(C(=C1)[C@H](C(=O)O)NC(=O)C2=NC=C(C=C2)N)Cl,-0.47945701747440284,0.47945701747440284,0.2028612249267973,0.8099356445618674,-0.47945701747440284,0.6190476190476191,16.156983476009223,5.969305287951849,2.0,2.0,2.0,305.721,105.31,3.0,4.0,4.0,21.0,0.0,643.9934575328037,1.8728999999999996,77.94440000000002,2.0,2.0,1.0,0.07142857142857142,1,
69820392,CCC(=O)NC1=C(C=CC=C1S(=O)(=O)N[C@@H](CCCC2=NC=C(C=C2)N)C(=O)N3CCC(=C(F)F)CC3)C4=CC(=CC=C4)F.Cl,-0.39748164816214865,0.39748164816214865,0.15331037913591708,0.6666118877508944,-0.39748164816214865,0.6666666666666666,15.950365812018994,0.0,2.0,2.0,2.0,666.1660000000002,134.49,3.0,6.0,11.0,45.0,0.0,1571.922693182396,5.683000000000006,168.7575999999997,4.0,3.0,2.0,0.3225806451612903,1,
147624470,C1[C@@H]2[C@@H](C2CCNC(=O)/C=C/C3=CN=C(C=C3)N)CN1C(=O)NC4=CC=CC=C4,-0.38370216471011614,0.38370216471011614,0.16187723462784973,0.7050602029287689,-0.38370216471011614,0.6896551724137931,21.267154416025324,6.031114512338072,2.0,3.0,2.0,391.47500000000014,100.35,3.0,4.0,6.0,29.0,0.0,856.0141468394087,2.5932000000000004,112.8138,4.0,2.0,2.0,0.3181818181818182,1,
4592072,C1=C[N+](=CC=C1N)CCCS(=O)(=O)O,-0.39836654517820763,0.39836654517820763,0.1916835112506913,0.6629652920003821,-0.39836654517820763,0.35714285714285715,5.733667477162185,0.0,2.0,0.0,1.0,217.27,84.27,2.0,3.0,4.0,14.0,1.0,363.0042667946855,-0.16579999999999956,52.082000000000015,1.0,1.0,1.0,0.375,1,
54860741,C1CCC2CN(CCC2C1)C3=C(C=C(C=N3)N)C#N,-0.39744277598082445,0.39744277598082445,0.14240685533427938,0.5435965257726277,-0.39744277598082445,0.631578947368421,10.633577208012664,0.0,4.0,0.0,1.0,256.353,65.94,1.0,4.0,1.0,19.0,0.0,491.2500413425829,2.5519799999999995,75.64240000000002,3.0,1.0,2.0,0.6,1,
17978561,C1C(OC2=C(C1=O)C=C(C=C2)OC3=NC=C(C=C3)N)C4=CC=CC=C4,-0.4844937446564892,0.4844937446564892,0.18129799144749573,0.703302439306842,-0.4844937446564892,0.6,15.207393384762284,0.0,2.0,1.0,2.0,332.35900000000004,74.44,1.0,5.0,3.0,25.0,0.0,885.0812533599637,4.162600000000002,93.92390000000002,4.0,3.0,2.0,0.1,1,
18689974,CC(C)(C)OC(=O)N1CCC(CC1)CNC(=O)C2=C(N=CC=C2)N,-0.4436888258257696,0.4436888258257696,0.19814511401833487,0.8534668947845816,-0.4436888258257696,0.625,20.687228765819043,6.093240070938415,2.0,2.0,2.0,334.42,97.55,2.0,5.0,3.0,24.0,0.0,561.9462612538604,2.0407,91.51360000000004,2.0,1.0,2.0,0.5882352941176471,1,
22903494,C1CC(=O)C2=C(C=CC(=C2)Cl)N(C1)C(=O)C3=CN=C(C=C3)N,-0.38370211730520726,0.38370211730520726,0.1584971595065282,0.6430583065785396,-0.38370211730520726,0.5454545454545454,10.633577208012664,0.0,2.0,2.0,2.0,315.76000000000005,76.29,1.0,4.0,1.0,22.0,0.0,716.2035721465948,2.9405,85.34240000000001,3.0,2.0,2.0,0.1875,1,
69487502,CC1=CC(=C2C=C(C=CC2=N1)OC(=O)NC3=CC=C(C=C3)NC(=O)C4=CN=C(C=C4)N)N,-0.41008003052023634,0.4165874971800203,0.1858288683300981,0.8266675277002566,-0.41008003052023634,0.625,21.52098651213075,6.093240070938415,4.0,2.0,2.0,428.4520000000001,145.25,4.0,7.0,4.0,32.0,0.0,1268.4314995904786,3.9658200000000017,123.58370000000002,4.0,4.0,2.0,0.043478260869565216,1,
104741680,COC(=O)CCN(CC(F)(F)F)C(=O)C1=C(C=CC=N1)N,-0.46894656252747896,0.46894656252747896,0.22958024147164444,0.8744798641927268,-0.46894656252747896,0.5238095238095238,15.370440161812713,12.145603805395325,2.0,2.0,2.0,305.25600000000003,85.52,1.0,5.0,5.0,21.0,0.0,485.0049288447463,1.2313999999999998,67.24090000000002,1.0,1.0,1.0,0.4166666666666667,1,
170900645,C[C@@H](CO)NC(C)C1=C(N=CC=C1)N,-0.39476713795931495,0.39476713795931495,0.1642427117194823,0.5223629275928259,-0.39476713795931495,0.5714285714285714,16.156983476009223,0.0,3.0,0.0,1.0,195.266,71.17,3.0,4.0,4.0,14.0,0.0,275.1217287664019,0.6952000000000002,56.74790000000003,1.0,1.0,1.0,0.5,1,
57690598,C1=CC=C(C=C1)[C@@H](CNC2=NC(=C(C=C2)C(F)(F)F)C(=O)C3=C(N=CC=C3)N)O,-0.38656813884497376,0.41813184814887755,0.18051065745297465,0.8046999869938514,-0.38656813884497376,0.6551724137931034,16.156983476009223,6.176298517443475,4.0,1.0,2.0,402.3760000000001,101.13000000000001,3.0,6.0,6.0,29.0,0.0,970.420191323858,3.4541000000000017,101.21239999999999,3.0,3.0,2.0,0.15,1,
28623944,CC1=CC(=NN1C(=O)C[N+]2=CC=CC(=C2)N)C,-0.3939007595177662,0.3939007595177662,0.1817050151871538,0.7063696070923315,-0.3939007595177662,0.5294117647058824,5.733667477162185,5.907179729351506,4.0,1.0,2.0,231.27900000000002,64.79,1.0,3.0,2.0,17.0,1.0,540.9159955371014,0.7100399999999997,63.37690000000003,2.0,2.0,2.0,0.25,1,
16795291,C1=CC=C2C(=C1)N=CN2C3=C(C=CC=N3)N,-0.39571486389937605,0.39571486389937605,0.15152964244582065,0.5569018565811299,-0.39571486389937605,0.625,5.733667477162185,0.0,4.0,0.0,1.0,210.24,56.730000000000004,1.0,3.0,1.0,16.0,0.0,629.0882829610783,2.002699999999999,63.277400000000014,3.0,3.0,2.0,0.0,1,
81315705,C1COC(CN1C(=O)C2=NC=C(C=C2)N)C#N,-0.39748125320398564,0.39748125320398564,0.1970424542585484,0.6696316633018229,-0.39748125320398564,0.47058823529411764,15.370440161812713,0.0,3.0,1.0,2.0,232.243,92.24000000000001,1.0,5.0,1.0,17.0,0.0,430.1012691305811,0.02837999999999996,59.90590000000002,2.0,1.0,2.0,0.36363636363636365,1,
177710472,C1=CC(=C(N=C1)N)O.Cl.Cl.Cl.Cl,-0.5042695023445497,0.5042695023445497,0.18928487513022071,0.6696204968372007,-0.5042695023445497,0.75,10.84019487200289,0.0,2.0,0.0,1.0,255.96000000000004,59.14,2.0,3.0,0.0,12.0,0.0,156.14811391899892,2.0566,59.306200000000025,1.0,1.0,1.0,0.0,1,
3895814,COC(=O)CCC(=O)C[N+]1=CC=C(C=C1)N,-0.46898564821519434,0.46898564821519434,0.22457895128452032,0.7744416659537936,-0.46898564821519434,0.3125,10.470530430962235,5.969305287951849,2.0,2.0,2.0,223.252,73.27000000000001,1.0,4.0,5.0,16.0,1.0,354.12962966862267,0.07859999999999967,57.306400000000025,1.0,1.0,1.0,0.36363636363636365,1,
91466169,CC(C)(C)OC(=O)NC1=CC(=C(C=C1F)Cl)OC2=NC=C(C=C2)N,-0.4435857110846994,0.4435857110846994,0.20644025542436306,0.8553220312047378,-0.4435857110846994,0.5416666666666666,15.207393384762284,6.093240070938415,2.0,1.0,2.0,353.78100000000006,86.47,2.0,5.0,3.0,24.0,0.0,708.9389096401043,4.595600000000003,89.99010000000003,2.0,2.0,1.0,0.25,1,
91782580,C1CN(CC2=C1N=C(N2)C3=CC=C(C=C3)C(=O)N)C(=O)C4=CN=C(C=C4)N,-0.3837021173168869,0.3837021173168869,0.17916343801469145,0.638987101216947,-0.3837021173168869,0.5185185185185185,21.351223206122057,0.0,3.0,2.0,2.0,362.3930000000001,130.99,3.0,5.0,3.0,27.0,0.0,977.5225067448745,1.3513000000000002,99.63550000000001,4.0,3.0,3.0,0.15789473684210525,1,
58345064,C1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)N3C4=C(C=C(C=N4)C5=CC=C(C=C5)CO)N=C3C6=C(N=CC=C6)N,-0.39168046262207323,0.39168046262207323,0.14369480285889896,0.6427247688416364,-0.39168046262207323,0.675,16.156983476009223,0.0,5.0,1.0,2.0,526.6000000000001,118.95,3.0,6.0,7.0,40.0,0.0,1761.0868079278227,5.154000000000005,155.47939999999974,6.0,6.0,3.0,0.0625,1,
145834957,CC(CF)(CF)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=C[NH+]=C(C=C3)N,-0.3584339670884333,0.3584339670884333,0.17719326712932912,0.6828728077156465,-0.3584339670884333,0.5714285714285714,9.83988354097968,6.031114512338072,2.0,2.0,2.0,388.39800000000014,107.32,3.0,4.0,6.0,28.0,1.0,899.4319812715216,3.5786000000000007,101.29250000000002,3.0,3.0,2.0,0.21052631578947367,1,
104742843,CC(=O)NC1CCN(CC1)C(=O)C2=C(C=CC=N2)N,-0.3968123292807329,0.3968123292807329,0.19051269369911208,0.6709044118261496,-0.3968123292807329,0.5263157894736842,15.950365812018994,0.0,2.0,2.0,2.0,262.313,88.32000000000001,2.0,4.0,2.0,19.0,0.0,458.6815839147302,0.40449999999999997,71.39160000000003,2.0,1.0,2.0,0.46153846153846156,1,
176268100,C1=CC=C(C=C1)C2=NC3=C(C=C2)N=C(N3C4=CC(=C(C=C4)CNC(=O)C5=CC=CC(=C5)CC(=O)O)F)C6=C(N=CC=C6)N,-0.480986171230409,0.480986171230409,0.16209373787589848,0.7883013266240775,-0.480986171230409,0.627906976744186,16.156983476009223,5.969305287951849,5.0,2.0,2.0,572.6000000000001,136.02,3.0,6.0,8.0,43.0,0.0,1944.0301096373216,5.427900000000005,160.85439999999977,6.0,6.0,3.0,0.06060606060606061,1,
24746459,CC1=C(C=CC(=C1)C(=O)O)C2=[N+](C=CC(=C2N)C(=O)C3=C(C=C(C=C3)F)F)[O-],-0.6182011326306576,0.6182011326306576,0.21402103467693132,0.9533902792313709,-0.6182011326306576,0.5357142857142857,16.04744789678018,5.969305287951849,2.0,2.0,2.0,384.3380000000001,107.33000000000001,2.0,4.0,4.0,28.0,0.0,1093.2614426692783,3.085020000000001,96.73720000000002,3.0,3.0,1.0,0.05,1,
68290582,C1CN(CCC1C(=O)N2CCC3(CC2)CCN(C3=O)C4=CC=C(C=C4)C(F)(F)F)CC5=CC(=NC=C5)N,-0.383693741521757,0.41591206637935224,0.1630775751896089,0.7996058079011092,-0.383693741521757,0.6486486486486487,15.533486938863142,6.176298517443475,3.0,2.0,2.0,515.58,82.77000000000001,1.0,5.0,4.0,37.0,0.0,1091.4724742568917,3.9403000000000015,133.31140000000002,5.0,2.0,4.0,0.5185185185185185,1,
67235042,CC(=C)C1=C(C=CC(=C1)OC2=NC=C(C=C2)N)C#N,-0.43903093002048377,0.43903093002048377,0.16079431059952384,0.6578395636610737,-0.43903093002048377,0.631578947368421,10.470530430962235,0.0,3.0,0.0,1.0,251.289,71.93,1.0,4.0,3.0,19.0,0.0,636.7287950263135,3.3608800000000008,74.58840000000002,2.0,2.0,1.0,0.06666666666666667,1,
67972455,C1=CC=C2C(=C1)C=C(O2)S(=O)(=O)NC3=C(C=CC(=C3)Cl)S(=O)(=O)CC4=NC(=CC=C4)N,-0.44273666481339685,0.44273666481339685,0.16696776447349743,0.7376749114923216,-0.44273666481339685,0.6129032258064516,10.150818414215532,0.0,2.0,0.0,1.0,477.9510000000002,132.35999999999999,2.0,7.0,6.0,31.0,0.0,1416.5141204991394,3.8381000000000016,118.0137,4.0,4.0,2.0,0.05,1,
72216770,CC(=O)C1=CC(=CC(=N1)CC(=O)O)N,-0.4809441605072994,0.4809441605072994,0.22217003057227416,0.7898718214189551,-0.4809441605072994,0.5,10.84019487200289,5.969305287951849,2.0,2.0,2.0,194.18999999999997,93.28,2.0,4.0,3.0,14.0,0.0,369.6247421664592,0.4934999999999999,49.993700000000004,1.0,1.0,1.0,0.2222222222222222,1,
159457142,C[CH2-].CCC(=O)C1=CN=C(C=C1)NC(=O)C2=C(C=CC=C2F)F.CC1=C(N=C(S1)C2=CN=CC=C2)C3=CN=C(C=C3)NC(=O)C4=C(C=CC=C4F)F.CN(C(=O)C1=CN=C(C=C1)NC(=O)C2=C(C=CC=C2F)F)OC.COC(=O)C1=CN=C(C=C1)N.COC(=O)C1=CN=C(C=C1)NC(=O)C2=C(C=CC=C2F)F.C1=CC(=C(C(=C1)F)C(=O)Cl)F.[Mg+2].[Br-],-1.0,2.0,0.2698061923235397,3.0,-0.46537691353669625,0.575,60.37973585260451,34.99140227814348,8.0,9.0,2.0,1774.1989999999998,348.92999999999995,5.0,21.0,17.0,120.0,0.0,5127.515896671626,13.212809999999992,421.64770000000107,12.0,12.0,7.0,0.09876543209876543,1,
90093760,CC(CO)N1C=C(C2=CN=CC(=C21)F)C(=O)C3=CC(=CN=C3)N,-0.3974625868700519,0.3974625868700519,0.1770453662454982,0.5938267038110795,-0.3974625868700519,0.391304347826087,15.407294519794245,0.0,4.0,1.0,2.0,314.32,94.02999999999999,2.0,5.0,4.0,23.0,0.0,860.8757374499546,1.9368999999999996,83.56970000000001,3.0,3.0,3.0,0.1875,1,
121014085,CN(C(C(=O)OC)C(=O)OC)C(=O)C1=C(C=CC=N1)N,-0.4670336811899849,0.4670336811899849,0.2538392984224091,0.8069407503905017,-0.4670336811899849,0.5,20.107303115612762,11.938610575903699,2.0,3.0,2.0,281.268,111.82,1.0,7.0,4.0,20.0,0.0,488.5245249269932,-0.5496000000000001,68.56290000000001,1.0,1.0,1.0,0.3333333333333333,1,
88586442,CN(C(=C)S/C(=N\N)/C1=CN=CC=C1)C(=O)CCOC,-0.3841555051861342,0.3841555051861342,0.1644140970378826,0.6130810732539052,-0.3841555051861342,0.5,15.479442954916767,0.0,3.0,1.0,2.0,294.38000000000005,80.81,1.0,6.0,6.0,20.0,0.0,462.07149455473257,1.4012000000000002,80.95540000000003,1.0,1.0,1.0,0.3076923076923077,1,
156122329,C1=CC=C(C(=C1)CNC(=O)C2=CNC(=C2)C(=N)C3=C(N=CC=C3)N)C(F)(F)F,-0.383137316258688,0.41624164440397504,0.18015082610330424,0.7993789606626631,-0.383137316258688,0.6071428571428571,16.034434602115724,6.176298517443475,3.0,1.0,2.0,387.365,107.65,4.0,4.0,5.0,28.0,0.0,988.6278254995725,3.3568700000000007,97.987,3.0,3.0,2.0,0.10526315789473684,1,
82546285,COC(=O)C1=CC(=CC=C1)NC(=O)C2=C(N=CC=C2)N,-0.46541659856802975,0.46541659856802975,0.20260456947861386,0.802836528303255,-0.46541659856802975,0.6,15.787319034968565,5.969305287951849,2.0,2.0,2.0,271.276,94.30999999999999,2.0,5.0,3.0,20.0,0.0,631.9914995577615,1.7026999999999999,74.38410000000002,2.0,2.0,1.0,0.07142857142857142,1,
12695760,COC1=CC=CC(=C1)NC2=CC=CC=N2,-0.4966877372251279,0.4966877372251279,0.16642482123234797,0.6264532190461976,-0.4966877372251279,0.6,10.05365155780638,0.0,2.0,0.0,1.0,200.241,34.15,1.0,3.0,3.0,15.0,0.0,415.06326077302657,2.8338,60.51370000000003,2.0,2.0,1.0,0.08333333333333333,1,
91777591,CC(C1=NN2CCN(CC2=C1)CC3=C(N=CC=C3)N)O,-0.387027495127857,0.387027495127857,0.15805942382303295,0.5143540178613557,-0.387027495127857,0.5,10.84019487200289,0.0,5.0,0.0,1.0,273.34000000000003,80.2,2.0,5.0,3.0,20.0,0.0,585.8358207548611,0.9294,75.62420000000002,3.0,2.0,3.0,0.42857142857142855,1,
130311532,CC(C)(CNC(=O)C1=CN=C(C=C1)N)CNC(=O)C(=O)NC2=CC(=CC=C2)F,-0.38370211732357795,0.38370211732357795,0.1907888354521373,0.6968854801407818,-0.38370211732357795,0.6428571428571429,21.684033289181176,11.814359458703011,2.0,3.0,2.0,387.415,126.21000000000001,4.0,5.0,6.0,28.0,0.0,830.596961751324,1.3138,102.80300000000001,2.0,2.0,1.0,0.2631578947368421,1,
693282,C1=CN=C(C=C1Br)N,-0.3836696095716633,0.3836696095716633,0.15391393960396094,0.5075711469820865,-0.3836696095716633,0.625,5.733667477162185,0.0,2.0,0.0,1.0,173.01299999999998,38.91,1.0,2.0,0.0,8.0,0.0,159.89811391899892,1.4263,36.3494,1.0,1.0,1.0,0.0,1,
157401451,CC(C)(C)OC(=O)N1C2CCC1CN(C2)C(=O)C3=CN=C(C=C3)N.CC(C)(C)OC(=O)N1C2CCC1CN(C2)C(=O)C3=CN=C(C=C3)NC4=NC=C5C=C(N(C5=N4)[C@@H]6C[C@H]7CC[C@@H]6C7)C(=O)N(C)C.CN(C)C(=O)C1=CC2=CN=C(N=C2N1[C@@H]3C[C@H]4CC[C@@H]3C4)Cl,-0.4436733979310291,0.4436733979310291,0.1786994043748211,0.8540857881244519,-0.4436733979310291,0.5824175824175825,49.25802020775323,12.18648014187683,10.0,6.0,2.0,1265.9629999999995,265.57,2.0,16.0,8.0,91.0,0.0,3631.9762918188653,9.891999999999998,342.813100000001,14.0,6.0,10.0,0.5757575757575758,1,
24853950,C1=CC(=C(N=C1)NC(=O)C2=CC=C(C=C2)C(F)(F)F)N,-0.39573068472920725,0.4159102665104823,0.18738597784110686,0.8116409512396896,-0.39573068472920725,0.65,11.050456081168516,6.176298517443475,2.0,1.0,2.0,281.237,68.01,2.0,3.0,2.0,20.0,0.0,594.6805914477477,2.9349,68.0466,2.0,2.0,1.0,0.07692307692307693,1,
135871083,COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(C=C4)N)N=C21)OCCCN5CCOCC5,-0.49079865666485356,0.49079865666485356,0.2039071883706791,0.772134346384775,-0.49079865666485356,0.45714285714285713,25.261044942568663,0.0,6.0,1.0,2.0,479.5410000000004,129.11999999999998,2.0,9.0,7.0,35.0,0.0,1241.9233166122913,1.2898,130.6886,5.0,3.0,4.0,0.4166666666666667,1,
91842659,C1CN(CCC1C(=O)N)C(=O)C2=CC=CC(=C2)C3=C(N=CC=C3)N,-0.3831857567186913,0.3831857567186913,0.16672366188503576,0.6365575931521757,-0.3831857567186913,0.625,16.36724468517485,0.0,2.0,2.0,2.0,324.384,102.30999999999999,2.0,4.0,3.0,24.0,0.0,742.1385569005643,1.6682999999999992,91.90730000000002,3.0,2.0,2.0,0.2777777777777778,1,
157316664,CCOC(=O)C(C)(C)OC1=CN=C(C=C1)N.CCOC(=O)C(C)(C)Br.C1=CC(=NC=C1O)N,-0.5063393515648538,0.5063393515648538,0.22627489220848349,0.8557165266957434,-0.5063393515648538,0.6363636363636364,30.784451210565223,11.938610575903699,4.0,2.0,2.0,529.4320000000001,159.88000000000002,3.0,10.0,6.0,33.0,0.0,786.8371867469971,3.4767000000000015,129.94260000000006,2.0,2.0,2.0,0.45454545454545453,1,
81317188,COC(=O)CCNC(=O)C1=NC=C(C=C1)N,-0.4689466730296745,0.4689466730296745,0.2273671583137854,0.7757419739800506,-0.4689466730296745,0.5,15.787319034968565,5.969305287951849,2.0,2.0,2.0,223.23200000000003,94.30999999999999,2.0,5.0,4.0,16.0,0.0,354.12962966862267,-0.04330000000000023,57.615600000000015,1.0,1.0,1.0,0.3,1,
161341349,CC(C)(C)OC(=O)N[C@H](CC#C)C1=NC2=C(C(=O)N1NC3=CC=CC=C3)N=CC=C2.CC(C)(C)OC(=O)N[C@H](CC#C)C(=O)O.C#CC[C@H](C1=NC2=C(C(=O)N1NC3=CC=CC=C3)N=CC=C2)N.C#CC[C@H](C1=NC2=C(C(=O)N1NC3=CC=CC=C3)N=CC=C2)NCCCNC(=O)OCC4=CC=CC=C4.C#CC[C@H](C1=NC2=C(C(=O)N1NC3=CC=CC=C3)N=CC=C2)N(CCCN)C(=O)C4=C(C(=CC=C4)Cl)F.C#CC[C@H](C1=NC2=C(C(=O)N1NC3=CC=CC=C3)N=CC=C2)N(CCCNC(=O)OCC4=CC=CC=C4)C(=O)C5=C(C(=CC=C5)Cl)F.C1=CC=C(C=C1)COC(=O)NCCC=O.C1=CC(=C(C(=C1)Cl)F)C(=O)Cl.C1=CC(=C(N=C1)C(=O)O)N,-0.479690129372735,0.479690129372735,0.17792683633497017,0.8875935509970099,-0.479690129372735,0.6622222222222223,97.593460259979,42.40481093059577,25.0,11.0,2.0,3131.055999999992,743.0400000000001,16.0,41.0,51.0,225.0,0.0,11729.328921594168,24.28960000000004,852.6325000000032,22.0,22.0,11.0,0.2085889570552147,1,
63154420,CCCCCCCCOC(=O)C1=CC(=CN=C1)N,-0.4620555899481944,0.4620555899481944,0.18119470509737395,0.80133161916137,-0.4620555899481944,0.6666666666666666,10.470530430962235,5.969305287951849,2.0,1.0,2.0,250.342,65.21,1.0,4.0,8.0,18.0,0.0,348.8108724292342,3.1811000000000007,72.30790000000003,1.0,1.0,1.0,0.5714285714285714,1,
44120454,C1CN(C2=CC=CC=C21)C(=O)C[N+]3=CC=CC=C3N.[Cl-],-1.0,1.0,0.26370599405999323,1.2721671396158727,-0.3083971755844235,0.65,17.306942892030456,0.0,2.0,1.0,2.0,289.76599999999996,50.21,1.0,2.0,2.0,20.0,0.0,606.94030486402,-1.850399999999997,73.54840000000003,3.0,2.0,2.0,0.2,1,
