Compound_CID,SMILES,MinPartialCharge,MaxAbsPartialCharge,StdPartialCharge,ChargeRange,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,O_coord,coord_types,MolecularWeight,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,FormalCharge,Complexity,LogP,MolarRefractivity,RingCount,AromaticRing,HeteroRing,FSP3,rdkit_ok,fail_reason
44288811,CN1CC[C@H]([C@@H](C1)C(=O)NCCCNC(=O)[C@@H]2CN(CC[C@H]2C3=CC=C(C=C3)Cl)C)C4=CC=C(C=C4)Cl,-0.3557353074653676,0.3557353074653676,0.1316954720157957,0.5802617203165433,-0.3557353074653676,0.7297297297297297,20.433396669713616,0.0,2.0,2.0,2.0,545.5550000000002,64.68,2.0,4.0,8.0,37.0,0.0,923.5087684308476,4.386700000000004,150.23039999999978,4.0,2.0,2.0,0.5172413793103449,1,
172666077,CC1=C(C(=O)N(C=C1)CC2CCCO2)C(=O)NCCCC3=C(NN=C3C)C,-0.3763595936589336,0.3763595936589336,0.1633233548387395,0.6396099660359915,-0.3763595936589336,0.6296296296296297,14.620751205597736,0.0,2.0,1.0,2.0,372.4690000000001,89.01,2.0,4.0,7.0,27.0,0.0,813.9086443448327,2.03826,103.12890000000006,3.0,2.0,3.0,0.55,1,
5458474,CC/C(=C\1/C(=O)OC(C(C(=O)NC(C(C(C(=O)O1)C)O)CC2=CN=CC=C2)NC(=O)C3=C(C=CC=N3)O)C)/C,-0.5054694813459545,0.5054694813459545,0.2182568232343127,0.879638556355739,-0.5054694813459545,0.6153846153846154,30.320357905294173,11.9386105759037,2.0,4.0,2.0,540.5730000000002,177.04,4.0,10.0,5.0,39.0,0.0,1203.609239394062,1.177599999999999,136.83549999999994,3.0,2.0,3.0,0.4074074074074074,1,
45119748,CC1=NC(=C(C=C1)C(=O)N(C)C2=CC=CO2)C3CCNCC3,-0.4483853395600143,0.4483853395600143,0.1655665874897019,0.7100778725155408,-0.4483853395600143,0.5909090909090909,9.733939541059678,0.0,2.0,1.0,2.0,299.374,58.370000000000005,1.0,4.0,3.0,22.0,0.0,624.0628512525465,2.7266200000000005,85.26020000000004,3.0,2.0,3.0,0.4117647058823529,1,
172661938,CC1=C(C(=O)N(C=C1)C2=CC=CC3=C2CCC3)C(=O)NC4=CC=CC(=C4)C5=NCCN5,-0.3680169824711795,0.3680169824711795,0.1476268523863076,0.6357406807901375,-0.3680169824711795,0.6774193548387096,10.633577208012662,0.0,3.0,1.0,2.0,412.4930000000001,75.49,2.0,4.0,4.0,31.0,0.0,1245.2702121729617,3.236720000000002,122.60290000000002,5.0,3.0,2.0,0.24,1,
137899948,C1COC2(CCN(CC2)C(=O)C3=C(C=CC(=C3)Cl)F)CC1CNC(=O)C4=CC=CC=N4,-0.3748373847065891,0.3748373847065891,0.158537467826643,0.6442196337103985,-0.3748373847065891,0.6129032258064516,14.953561288656855,0.0,1.0,2.0,2.0,445.92200000000014,71.53,1.0,4.0,4.0,31.0,0.0,908.3094265166654,3.7055000000000025,114.52470000000004,4.0,2.0,3.0,0.4347826086956521,1,
172657756,CC1=C(C(=O)N(C=C1)CCC2=CNC3=CC=CC=C32)C(=O)NCC4=CON=C4,-0.3644240390398974,0.3644240390398974,0.1647490416336182,0.6275942424903829,-0.3644240390398974,0.5714285714285714,19.39096170971824,0.0,2.0,1.0,2.0,376.4160000000001,92.92,2.0,4.0,6.0,28.0,0.0,1142.4468807720964,2.7987200000000003,105.11490000000003,4.0,4.0,3.0,0.1904761904761904,1,
4737720,CC1=CC(=NC(=C1C(=O)N)Br)C,-0.3655056632099938,0.3655056632099938,0.1659007917127012,0.6167262426805998,-0.3655056632099938,0.6666666666666666,5.733667477162185,0.0,1.0,1.0,2.0,229.077,55.98,1.0,2.0,1.0,12.0,0.0,295.80534964618334,1.55984,49.92890000000001,1.0,1.0,1.0,0.25,1,
172665581,CC1=C(C(=O)N(C=C1)CCN2CCOCC2)C(=O)N(C)CC3=NC(=NO3)CC(C)C,-0.3787927179816082,0.3787927179816082,0.1782119220627605,0.6420052208182756,-0.3787927179816082,0.5,18.72696726941523,0.0,4.0,1.0,2.0,417.51000000000016,93.7,0.0,7.0,8.0,30.0,0.0,879.0023992538044,1.34262,111.33550000000008,3.0,2.0,3.0,0.6190476190476191,1,
176498677,CN(C)C(=O)C1=CC(=C(C(=C1)OC)OC)NC(=O)C2=CC=CC=N2,-0.4927568836805885,0.4927568836805885,0.2131352936577777,0.7666103173951275,-0.4927568836805885,0.5,19.690424242456903,0.0,1.0,2.0,2.0,329.356,80.76,1.0,5.0,5.0,24.0,0.0,717.2035721465948,2.0529,89.75370000000004,2.0,2.0,1.0,0.2352941176470588,1,
172666952,CC1=C(C(=O)N(C=C1)C2=CC=CC=C2OC)C(=O)NCC3=CC=CS3,-0.4945584785662524,0.4945584785662524,0.1743770800504346,0.7623867266201159,-0.4945584785662524,0.64,10.05365155780638,0.0,1.0,1.0,2.0,354.43100000000004,60.33,1.0,4.0,5.0,25.0,0.0,916.9222062671944,3.146020000000001,98.81720000000004,3.0,3.0,2.0,0.1578947368421052,1,
53202882,C1CN(CC(N1)C2=CC=CC=C2)C3=CC=CC(=N3)C(=O)NCC4=CC=CC=N4,-0.3534117357730176,0.3534117357730176,0.1457160124292105,0.623198399833794,-0.3534117357730176,0.6428571428571429,15.533486938863138,0.0,4.0,1.0,2.0,373.4600000000001,70.15,2.0,5.0,5.0,28.0,0.0,891.5910283642905,2.5575,109.04290000000005,4.0,3.0,3.0,0.2272727272727272,1,
54640969,C1C[C@H]([C@H](O[C@@H]1CCNS(=O)(=O)C2=CC(=CC=C2)Cl)CO)NC(=O)C3=CC=NC=C3,-0.3935919996582206,0.3935919996582206,0.1601765508519884,0.6447903310242922,-0.3935919996582206,0.6,15.160178952647088,0.0,1.0,1.0,2.0,453.9480000000001,117.62,3.0,6.0,8.0,30.0,0.0,913.5204887773076,1.7418999999999998,111.72950000000004,3.0,2.0,2.0,0.4,1,
1541501,CC1=CC(=NC2=C1C(=C(S2)C(=O)NCC3=CC4=C(C=C3)OCO4)N)C,-0.4535954749121018,0.4535954749121018,0.1993607839718476,0.7169385121069638,-0.4535954749121018,0.6,20.52418198876861,0.0,2.0,1.0,2.0,355.4190000000001,86.47,2.0,6.0,3.0,25.0,0.0,965.3572609519384,3.154040000000001,97.24160000000002,4.0,3.0,3.0,0.2222222222222222,1,
172672632,CC1=C(C(=O)N(C=C1)C2=CC=CC(=C2)C(C)C)C(=O)N(CCO)CC3=CC=C(C=C3)F,-0.3945340160031388,0.3945340160031388,0.1472404181473951,0.6622428840476579,-0.3945340160031388,0.7096774193548387,10.006437125691184,0.0,1.0,1.0,2.0,422.50000000000017,62.540000000000006,1.0,3.0,7.0,31.0,0.0,1089.6273853953817,4.043120000000003,119.09130000000005,3.0,3.0,1.0,0.28,1,
137910554,COCC1=NC(=NO1)CCOC2CCN(CC2)C(=O)NC3=C(C=CC(=C3)F)F,-0.3776127138484463,0.3776127138484463,0.1886129639349631,0.6990408233158321,-0.3776127138484463,0.5,24.213519179430254,6.031114512338072,2.0,2.0,2.0,396.394,89.72000000000001,1.0,6.0,7.0,28.0,0.0,752.0955416162138,2.7498000000000005,94.63870000000006,3.0,2.0,2.0,0.5,1,
54647953,C1[C@@H](O[C@@H]([C@H]2[C@@H]1C3=C(O2)C=CC(=C3)NC(=O)C4=CN=CC=C4)CO)CC(=O)NCC5=CC=NC=C5,-0.4866755319694199,0.4866755319694199,0.1798212747879818,0.7433999740186177,-0.4866755319694199,0.5142857142857142,25.213830510453462,0.0,2.0,2.0,2.0,474.5170000000002,122.67,3.0,7.0,7.0,35.0,0.0,1153.1574075020442,2.4298,126.85370000000005,5.0,3.0,4.0,0.3076923076923077,1,
850414,CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(N=C2Cl)Cl)F,-0.3214048879026817,0.3214048879026817,0.1448057187244588,0.5798198098460017,-0.3214048879026817,0.7,5.316788604006331,0.0,1.0,1.0,2.0,313.15899999999993,41.99,1.0,2.0,2.0,20.0,0.0,639.7287950263136,4.396640000000001,78.08420000000002,2.0,2.0,1.0,0.1428571428571428,1,
137893712,C1CC(CN(C1)C(=O)NCC2=CC=CO2)C3=NN4CCCNC(=O)C4=C3,-0.4674752331912541,0.4674752331912541,0.1909548417366798,0.7847676817250147,-0.4674752331912541,0.5384615384615384,19.950637875916485,6.031114512338072,2.0,3.0,2.0,357.41400000000016,92.4,2.0,4.0,3.0,26.0,0.0,752.0684608833892,1.6988,93.66890000000004,4.0,2.0,4.0,0.5,1,
172672306,CCCN1C=NN=C1CNC(=O)C2=C(C=CN(C2=O)C3=CC=C(C=C3)F)C,-0.3445483311517871,0.3445483311517871,0.1613321867442337,0.6122490953654502,-0.3445483311517871,0.6296296296296297,9.883888251797686,0.0,4.0,1.0,2.0,369.4000000000001,81.81,1.0,4.0,6.0,27.0,0.0,973.6229379974088,2.21652,98.21720000000003,3.0,3.0,2.0,0.2631578947368421,1,
71837568,CC1=C(C=C(C=C1)NC(=O)N2CCC(CC2)C3=NC(=C(O3)C)C(=O)N4CCOCC4)Cl,-0.4448506289640411,0.4448506289640411,0.18572042784338,0.7661900682811051,-0.4448506289640411,0.5483870967741935,24.27062195656068,6.031114512338072,1.0,3.0,2.0,446.9350000000003,87.91,1.0,5.0,3.0,31.0,0.0,922.9430718693352,3.8287400000000025,116.71820000000004,4.0,2.0,3.0,0.5,1,
56910805,CN(CCN1CCCCCC1)C2=CC(=NC=C2)C(=O)NCCO,-0.3945439873904273,0.3945439873904273,0.1678270234168137,0.6640769159163317,-0.3945439873904273,0.6086956521739131,20.223135460547997,0.0,3.0,1.0,2.0,320.43700000000007,68.7,2.0,5.0,7.0,23.0,0.0,462.6815839147303,1.1158999999999994,91.83400000000005,2.0,1.0,2.0,0.6470588235294118,1,
68759877,CN(C)C(=O)C1=NC=CC(=C1OC)Cl,-0.492696643555286,0.492696643555286,0.2104739852425647,0.7680496649196233,-0.492696643555286,0.4285714285714285,9.636772684650529,0.0,1.0,1.0,2.0,214.652,42.43000000000001,0.0,3.0,2.0,14.0,0.0,331.89158890169955,1.4454,53.81650000000003,1.0,1.0,1.0,0.3333333333333333,1,
49830591,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC=CC(=C3)C(F)(F)F,-0.457236902294498,0.457236902294498,0.1935164554583194,0.8732224267004707,-0.457236902294498,0.6129032258064516,20.68722876581904,12.207413029781549,1.0,3.0,2.0,430.3860000000001,92.35,3.0,4.0,5.0,31.0,0.0,1041.8964635179952,4.896300000000002,108.22860000000004,3.0,3.0,1.0,0.0952380952380952,1,
28428378,CC1=CC(=O)C(=C(N1CCCN2CCOCC2)CC3=CC(=CC=C3)F)C(=O)NC(C)(C)CO,-0.3939628374803579,0.3939628374803579,0.1643385102767393,0.6510077208002218,-0.3939628374803579,0.5151515151515151,19.72727860043844,0.0,2.0,1.0,2.0,459.5620000000001,83.8,2.0,5.0,9.0,33.0,0.0,991.1837590410644,2.10962,125.15200000000009,3.0,2.0,2.0,0.52,1,
172661343,CC1=C(C(=O)N(C=C1)CC2=NC=C(N=C2)C)C(=O)NCC3(CC3)CN4C(=CC(=N4)C)C,-0.3512269364630982,0.3512269364630982,0.1530504936630273,0.6147553509932031,-0.3512269364630982,0.5483870967741935,9.883888251797686,0.0,5.0,1.0,2.0,420.5170000000003,94.7,1.0,5.0,7.0,31.0,0.0,1139.739260090001,2.32698,117.01120000000004,4.0,3.0,3.0,0.4347826086956521,1,
124049104,CO[C@H]1CN([C@H]1C2=CN=CC=C2)C3CCN(CC3)C(=O)NC4=CC=CC=C4F,-0.3781251878915049,0.3781251878915049,0.1563775143825633,0.6995508007191811,-0.3781251878915049,0.5714285714285714,14.953561288656855,6.031114512338072,2.0,2.0,2.0,384.455,57.7,1.0,4.0,4.0,28.0,0.0,778.6954265669141,3.2889000000000017,104.49470000000004,4.0,2.0,3.0,0.4285714285714285,1,
91925439,CC1=C(C=C(C=C1)NC(=O)N2CCCC(C2)C3=NC(=NO3)CCOCC4CCCC4)C,-0.3806947213050205,0.3806947213050205,0.1527743523760509,0.7020563085209222,-0.3806947213050205,0.6774193548387096,19.476656225630204,6.031114512338072,2.0,2.0,2.0,426.5610000000003,80.49000000000001,1.0,5.0,7.0,31.0,0.0,844.6733068513232,4.847240000000005,119.26170000000003,4.0,2.0,2.0,0.625,1,
163339901,CC1=NOC(=N1)COC2CCCN(C2)C(=O)NC3=C(C=CC(=C3)F)F,-0.3665489656262012,0.3665489656262012,0.1855024296681378,0.6880651618398705,-0.3665489656262012,0.56,19.476656225630204,6.031114512338072,2.0,2.0,2.0,352.341,80.49000000000001,1.0,5.0,4.0,25.0,0.0,715.3895830560558,2.869320000000001,83.79570000000004,3.0,2.0,2.0,0.4375,1,
1523996,C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)NC(=O)C3=CC=NC=C3,-0.464962508777451,0.464962508777451,0.1820825991044777,0.7497700262067298,-0.464962508777451,0.5454545454545454,4.417150937053347,0.0,1.0,2.0,2.0,331.37800000000004,75.44,1.0,6.0,3.0,22.0,0.0,723.6102041227043,2.2208,85.4232,3.0,2.0,3.0,0.0,1,
172670734,CC1=C(C(=O)N(C=C1)C2CCNCC2)C(=O)NC3=CC4=C(C=C3)OC(=C4)C,-0.4613769761114881,0.4613769761114881,0.1711985867399317,0.7248118953442757,-0.4613769761114881,0.6666666666666666,19.61782779285736,0.0,2.0,1.0,2.0,365.4330000000001,76.27000000000001,2.0,4.0,3.0,27.0,0.0,1031.575826067507,3.3881400000000017,105.48390000000003,4.0,3.0,3.0,0.3333333333333333,1,
172660893,CC1=C(C(=O)N(C=C1)CCN2CCOCC2)C(=O)N[C@H]3COC[C@H]3CC4=CC=NC=C4,-0.3789252904542036,0.3789252904542036,0.1699598766015366,0.6421299828163843,-0.3789252904542036,0.4838709677419355,19.357614159397784,0.0,3.0,1.0,2.0,426.5170000000001,85.69,1.0,6.0,7.0,31.0,0.0,906.7996515123386,0.8714200000000019,116.20220000000003,4.0,2.0,4.0,0.5217391304347826,1,
172428424,CC1=C(N=CC=C1)C(=O)N[C@]2(CCN(C[C@H]2O)C3=NC(=NS3)N(C)C)C4=CC=CC=C4,-0.3884553439553599,0.3884553439553599,0.1656237951613069,0.6588934857403914,-0.3884553439553599,0.6129032258064516,20.223135460547997,0.0,5.0,1.0,2.0,438.5570000000001,94.48,2.0,8.0,5.0,31.0,0.0,1018.9565802319852,2.20402,121.63300000000002,4.0,3.0,3.0,0.3636363636363636,1,
172656310,CCC1=NC2=C(N1CC)C=CC(=C2)NC(=O)C3=C(C=CN(C3=O)CCN4CCOCC4)C,-0.3787927179816082,0.3787927179816082,0.1645665565677605,0.6420108167440495,-0.3787927179816082,0.5,19.18785085338909,0.0,4.0,1.0,2.0,437.5440000000004,81.39,1.0,5.0,7.0,32.0,0.0,1140.7304135298652,2.6732200000000006,125.43620000000008,4.0,3.0,3.0,0.4583333333333333,1,
508480,CCN(CC)CCNC(=O)C1=C(N=C(C=C1)C)NC2=CC3=C(C=C2)C=NN3,-0.3506340707968128,0.3506340707968128,0.1490366108798652,0.6052226865034962,-0.3506340707968128,0.6296296296296297,15.533486938863138,0.0,4.0,1.0,2.0,366.4690000000001,85.94,3.0,5.0,8.0,27.0,0.0,889.2972396715127,3.081520000000001,108.47160000000002,3.0,3.0,2.0,0.35,1,
172668101,CC1=C(C(=O)N(C=C1)C(C)CN(C)C)C(=O)NC2=CC3=C(C=C2)N(C(=O)O3)C,-0.4076299990572589,0.4191859939435955,0.1938664640709034,0.8268159930008545,-0.4076299990572589,0.5714285714285714,19.20094891970151,5.756062822229453,3.0,1.0,2.0,384.4360000000001,89.48,1.0,5.0,5.0,28.0,0.0,1121.0351960612722,1.97652,108.11220000000006,3.0,3.0,2.0,0.35,1,
137910550,CC1=CC=CC=C1NC(=O)N2CCC(CC2)OCCC3=NOC(=N3)COC,-0.3776127138484464,0.3776127138484464,0.1794417797655787,0.6989629384362364,-0.3776127138484464,0.5925925925925926,24.213519179430254,6.031114512338072,2.0,2.0,2.0,374.44100000000014,89.72000000000001,1.0,6.0,7.0,27.0,0.0,709.1444705582193,2.7800200000000013,99.45970000000004,3.0,2.0,2.0,0.5263157894736842,1,
1576605,C1=CC(=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC(=O)C3=CC=NC=C3)Cl,-0.26741086573932,0.2846889239097205,0.1455899441782354,0.5520997896490405,-0.26741086573932,0.6666666666666666,0.0,0.0,1.0,2.0,2.0,375.8620000000001,62.3,1.0,5.0,3.0,24.0,0.0,800.8766323606317,3.281200000000001,98.16719999999998,3.0,2.0,2.0,0.0,1,
91916453,C1CCC(C1)NC(=O)N2CCC(CC2)OC3CCN(CC3)CC4=CC=CC=C4,-0.3747519867714139,0.3747519867714139,0.1410893320778495,0.6918649485760302,-0.3747519867714139,0.6785714285714286,14.953561288656855,6.031114512338072,1.0,2.0,2.0,385.5520000000001,44.81000000000001,1.0,3.0,5.0,28.0,0.0,577.7241423780713,3.784200000000003,111.20870000000004,4.0,1.0,2.0,0.6956521739130435,1,
45225498,C1CCN(CC1)C(=O)C2=CN(C=C(C2=O)C(=O)NCC3COC4=CC=CC=C4O3)C5CCCC5,-0.4857617190471373,0.4857617190471373,0.1951202261741149,0.7446108990763238,-0.4857617190471373,0.5588235294117647,24.25752389024826,0.0,1.0,2.0,2.0,465.5500000000004,89.87,1.0,5.0,5.0,34.0,0.0,1081.2616635573588,3.1593000000000018,126.64770000000004,5.0,2.0,3.0,0.5,1,
172671785,CC1=C(C(=O)N(C=C1)C2=CC=CC(=C2)C(C)C)C(=O)NCCCN3C(=C(C(=N3)C)C)C,-0.3517862814481095,0.3517862814481095,0.1366481025125002,0.6194869978765372,-0.3517862814481095,0.7096774193548387,5.316788604006331,0.0,3.0,1.0,2.0,420.5570000000002,68.92,1.0,3.0,7.0,31.0,0.0,1127.3303856044568,4.211180000000003,124.25320000000006,3.0,3.0,2.0,0.4,1,
172665077,CC1=C(C(=O)N(C=C1)CC2CCCNC2)C(=O)NCCC3=CC=CC=C3F,-0.351520325204759,0.351520325204759,0.152235196796013,0.6146900062870508,-0.351520325204759,0.7407407407407407,15.200676855804016,0.0,2.0,1.0,2.0,371.4560000000001,63.13,2.0,3.0,6.0,27.0,0.0,827.3570823519775,2.26792,103.46990000000004,3.0,2.0,2.0,0.4285714285714285,1,
45230297,CCCCNC(=O)C1=CN(C=C(C1=O)C(=O)N2CCCC(C2)C3=CC=CC=C3)CC4=CC=CO4,-0.4674545990240548,0.4674545990240548,0.1704632538135003,0.7263243802613332,-0.4674545990240548,0.5882352941176471,19.20094891970151,0.0,1.0,2.0,2.0,461.5620000000002,84.55,1.0,4.0,8.0,34.0,0.0,1136.5039225964913,4.039300000000003,130.0737,4.0,3.0,3.0,0.3703703703703703,1,
59377778,CN1C=CC2=C1C=C(C=C2)NC(=O)N3C=CC(=O)CC3C4=CC=C(C=C4)F,-0.3504875738828298,0.3504875738828298,0.1506348952946452,0.676426430379501,-0.3504875738828298,0.6296296296296297,9.883888251797686,6.031114512338072,1.0,2.0,2.0,363.39200000000005,54.34,1.0,2.0,2.0,27.0,0.0,1023.5904885739976,4.379100000000003,101.68170000000002,4.0,3.0,2.0,0.1428571428571428,1,
59373961,CC(CNC(=O)C1=C(N=CC=C1)OC2=CC=C(C=C2)NC3=CC=CC=N3)C4=CC=CC=C4,-0.4381788015741345,0.4381788015741345,0.1512985993596827,0.694486448051963,-0.4381788015741345,0.71875,15.37044016181271,0.0,3.0,1.0,2.0,424.5040000000001,76.14,2.0,5.0,8.0,32.0,0.0,1121.54276651804,5.546000000000004,125.4629,4.0,4.0,2.0,0.1153846153846153,1,
467594,CCCCCCCSC1=CC(=CC(=N1)SCCCCCC)C(=O)N,-0.3655966940616971,0.3655966940616971,0.1186749322482165,0.613989712280182,-0.3655966940616971,0.8333333333333334,5.733667477162185,0.0,1.0,1.0,2.0,368.61200000000025,55.98,1.0,4.0,14.0,24.0,0.0,455.1061566327445,5.915400000000005,107.10390000000008,1.0,1.0,1.0,0.6842105263157895,1,
3093505,C1=CC=C(C=C1)OC(C(Cl)(Cl)Cl)NC(=O)C2=CC=CC=N2,-0.4660207844041417,0.4660207844041417,0.1777617863655252,0.7383086774938417,-0.4660207844041417,0.7142857142857143,10.05365155780638,0.0,1.0,1.0,2.0,345.61300000000006,51.22,1.0,3.0,4.0,21.0,0.0,557.9922350998435,3.5867000000000013,82.85120000000002,2.0,2.0,1.0,0.1428571428571428,1,
45183713,CC1=CC(=O)C(=C(N1CC2COC3=CC=CC=C3O2)C)C(=O)N(C)CC4=CC=CS4,-0.4857612551551489,0.4857612551551489,0.187118346193996,0.7449341702183743,-0.4857612551551489,0.5333333333333333,18.94073528624193,0.0,1.0,1.0,2.0,424.52200000000016,60.77,0.0,5.0,5.0,30.0,0.0,1087.562148818079,3.6388400000000023,116.64550000000006,4.0,3.0,3.0,0.3043478260869565,1,
67234338,CN(C)C(=O)C1=NC=C(C=C1)O,-0.5063414628785443,0.5063414628785443,0.2177930122390784,0.7777708057443282,-0.5063414628785443,0.5,10.006437125691184,0.0,1.0,1.0,2.0,166.18,53.43000000000001,1.0,3.0,1.0,12.0,0.0,264.5947139279425,0.4889999999999999,43.91930000000003,1.0,1.0,1.0,0.25,1,
172667423,CC1=C(C(=O)N(C=C1)CC2CCCO2)C(=O)NCC3=NOC(=N3)C4CCCC4,-0.3763595936589336,0.3763595936589336,0.1771940211713319,0.6396101464242843,-0.3763595936589336,0.6071428571428571,19.14384614257108,0.0,3.0,1.0,2.0,386.45200000000017,99.25,1.0,6.0,6.0,28.0,0.0,859.6835391899141,2.3063199999999995,101.09020000000004,4.0,2.0,3.0,0.6,1,
22262681,CCCCN1CCC(CC1)CNC(=O)C2=CC=C(NC2=O)N,-0.3851862146015878,0.3851862146015878,0.1754311102626731,0.6470239740426482,-0.3851862146015878,0.7727272727272727,20.9343443329662,0.0,2.0,1.0,2.0,306.41,91.22,3.0,4.0,6.0,22.0,0.0,523.2144465893455,1.1990000000000007,87.88030000000003,2.0,1.0,2.0,0.625,1,
1421994,CC1=CC=CC=C1N(CC2=CC3=C(C=CC(=C3)OC)NC2=O)C(=O)C4=CN=CC=C4,-0.4967431526531807,0.4967431526531807,0.1614370334458388,0.7564018689684084,-0.4967431526531807,0.6,14.620751205597736,0.0,1.0,1.0,2.0,399.4500000000001,75.28999999999999,1.0,4.0,5.0,30.0,0.0,1238.0229744216049,4.087120000000003,117.05020000000005,4.0,4.0,2.0,0.125,1,
163339731,CCCNC(=O)N1CCCC(C1)OCC2=NC(=NO2)C,-0.3665489673720707,0.3665489673720707,0.1928793673033927,0.6835334529217345,-0.3665489673720707,0.6,19.476656225630204,6.031114512338072,2.0,2.0,2.0,282.344,80.49000000000001,1.0,5.0,5.0,20.0,0.0,409.42773038215984,1.4786199999999998,72.10870000000003,2.0,1.0,2.0,0.7692307692307693,1,
157016955,CCC1=C(C=C(C(=O)N1C)C(=O)NC2=NN=C(O2)C3=C(N=C(S3)C)C)C,-0.4021262906732221,0.4021262906732221,0.1866203481409129,0.7244913832353421,-0.4021262906732221,0.6153846153846154,8.984250584844702,6.014658705012475,4.0,1.0,2.0,373.4380000000001,102.91,1.0,7.0,4.0,26.0,0.0,1010.9784894467834,2.6317600000000008,98.63120000000002,3.0,3.0,3.0,0.3529411764705882,1,
157014793,CN1C=CC(=O)C(=C1C(=O)NCCC2=C(N=CC=C2)OC)OCC3=CC=CC=C3,-0.4825398257545792,0.4825398257545792,0.1952628329487862,0.7539765285869823,-0.4825398257545792,0.5517241379310345,19.357614159397784,0.0,2.0,1.0,2.0,393.44300000000015,82.45,1.0,5.0,8.0,29.0,0.0,1001.708346173554,2.3404000000000007,109.28320000000004,3.0,3.0,2.0,0.2272727272727272,1,
22262596,COC1=NC(=C(C=C1C(=O)NCC2CCNCC2)Cl)N,-0.4803694006481677,0.4803694006481677,0.2002520880705826,0.7367077382601016,-0.4803694006481677,0.65,21.10410763897489,0.0,3.0,1.0,2.0,298.774,89.27,3.0,5.0,4.0,20.0,0.0,461.1718089104033,1.0551999999999997,78.13830000000003,2.0,1.0,2.0,0.5384615384615384,1,
54646632,C1[C@@H](O[C@@H]([C@H]2[C@@H]1C3=C(O2)C=CC(=C3)NC(=O)C4=CN=CC=C4)CO)CC(=O)NCC(F)(F)F,-0.4866755319694199,0.4866755319694199,0.2014228796159074,0.8919407568046808,-0.4866755319694199,0.5151515151515151,25.213830510453462,6.176298517443475,1.0,2.0,2.0,465.42800000000017,109.78,3.0,6.0,6.0,33.0,0.0,970.8430578344974,2.3969,109.83470000000004,4.0,2.0,3.0,0.4090909090909091,1,
172674053,CC1=C(C=C(C=C1)C(C)NC(=O)C2=C(C=CN(C2=O)C3CC3)C)C,-0.3453351192571046,0.3453351192571046,0.143107267026401,0.6087552437787941,-0.3453351192571046,0.75,9.883888251797686,0.0,1.0,1.0,2.0,324.4240000000001,51.1,1.0,2.0,4.0,24.0,0.0,827.6021948498139,3.5994600000000023,95.50720000000004,3.0,2.0,1.0,0.4,1,
42437028,CCCCNC(=O)C1=CN(C=C(C1=O)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4S3)C(C)C,-0.3518691346506388,0.3518691346506388,0.1690043641198585,0.6108431376304029,-0.3518691346506388,0.5294117647058824,19.68370771349864,0.0,3.0,2.0,2.0,481.6220000000002,87.53999999999999,1.0,6.0,7.0,34.0,0.0,1167.3093239849766,3.531200000000003,136.06469999999993,4.0,3.0,3.0,0.44,1,
16426752,C1=CC=C(C(=C1)C(=O)NCCNC(=O)C2=CC=CC=N2)N,-0.3980807128598576,0.3980807128598576,0.182548725768234,0.6675154141216687,-0.3980807128598576,0.6190476190476191,16.367244685174846,0.0,2.0,2.0,2.0,284.319,97.11,3.0,4.0,5.0,21.0,0.0,604.9452539542383,0.8236000000000001,79.75780000000002,2.0,2.0,1.0,0.1333333333333333,1,
2764876,C1=CC(=C(C=C1Cl)Cl)CN2C=C(C=CC2=O)C(=O)N,-0.3655517411869783,0.3655517411869783,0.1614165439794423,0.6159127473442774,-0.3655517411869783,0.5789473684210527,10.30076712495354,0.0,1.0,1.0,2.0,297.141,65.09,1.0,2.0,3.0,19.0,0.0,668.6779329028941,2.3023000000000007,74.7839,2.0,2.0,1.0,0.0769230769230769,1,
118878133,CC1=CC(=CC(=N1)C(=O)NC)N,-0.3986099818785237,0.3986099818785237,0.1941279230318002,0.6678167830145318,-0.3986099818785237,0.5833333333333334,11.050456081168516,0.0,2.0,1.0,2.0,165.196,68.01,2.0,3.0,1.0,12.0,0.0,274.6566619574483,0.3318199999999999,46.77660000000001,1.0,1.0,1.0,0.25,1,
172661780,CC1=C(C(=O)N(C=C1)CCC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)NC(=O)C)C,-0.3263264042247721,0.3263264042247721,0.1521389131698742,0.5895100054277056,-0.3263264042247721,0.7,15.200676855804016,0.0,1.0,2.0,2.0,403.48200000000014,80.2,2.0,3.0,6.0,30.0,0.0,1106.5204123547944,3.918540000000002,119.02090000000004,3.0,3.0,1.0,0.2083333333333333,1,
67457558,CCN(CC)C(=O)C1=C(N=CC=C1)F,-0.3390626433717286,0.3390626433717286,0.1662136488182606,0.597042022437108,-0.3390626433717286,0.5714285714285714,4.899909730850478,0.0,1.0,1.0,2.0,196.225,33.2,0.0,2.0,3.0,14.0,0.0,305.56927845028224,1.7027,51.44650000000003,1.0,1.0,1.0,0.4,1,
